Edital,Unidade,Título,Vertente,Orientador,Total de Bolsa
2018,EACH,Aquisição de imagem digital em microscópio petrográfico: análise e tratamento para caracterização de feições micromorfológicas em materiais geológicos,Pesquisa,Victor Velazquez Fernandez,1
2018,EACH,ARTE E DESIGN TÊXTEIS POPULARES BASEADOS EM TINGIMENTOS A PARTIR DE CORANTES NATURAIS COM PARTICIPAÇÃO POPULAR,Cultura e Extensão,Antonio Takao Kanamaru,3
2018,EACH,As árvores genealógicas como ferramenta de iniciação à sociologia,Ensino,Graziela Serroni Perosa,1
2018,EACH,"AS RELAÇÕES ENTRE REDE DE SUPORTE SOCIAL, A QUALIDADE DE VIDA E O QUADRO CLÍNICO EM PACIENTES COM DIABETES MELLITUS TIPO II",Pesquisa,Humberto Miguel Garay Malpartida,1
2018,EACH,Atelie de Ideias da Habits Incubadora-Escola: prototipacao de solucoes inovadoras via design centrado em humanos.,Pesquisa,Luciane Meneguin Ortega Vidal,2
2018,EACH,Atlas da arquitetura com terra do estado de São Paulo,Pesquisa,Andrea Cavicchioli,1
2018,EACH,Avaliação da assistência pré-natal em uma Unidade de Saúde da Família da zona leste do município de São Paulo,Pesquisa,Patrícia Wottrich Parenti,1
2018,EACH,AVALIAÇÃO DAS VARIÁVEIS INTERVENIENTES NA IMPLANTAÇÃO DO OMNICHANNEL NO MÉDIO E PEQUENO VAREJO NA ZONA LESTE DE SÃO PAULO.,Pesquisa,Francisco Javier Sebastian Mendizabal Alvarez,1
2018,EACH,Avaliação de desempenho da linguagem de programação paralela Rust,Pesquisa,Daniel de Angelis Cordeiro,1
2018,EACH,Avaliação de desempenho de comitês bagging e boosting para o problema de classificação de RNAs,Pesquisa,Marcelo de Souza Lauretto,1
2018,EACH,Avaliação de desempenho de jogadores de futebol em função do cronotipo: Comparação da potência de membros inferiores em diferentes períodos do dia,Pesquisa,Cassio de Miranda Meira Junior,1
2018,EACH,Avaliação de uma metodologia de compostagem in loco das podas de grama da USP Leste,Pesquisa,Ednilson Viana,1
2018,EACH,Avaliação do Elevado Presidente João Goulart como área para a prática de atividade física no tempo de lazer,Pesquisa,Alex Antonio Florindo,1
2018,EACH,Avaliação do potencial metanogênico da co-digestão dos resíduos orgânicos do refeitório da EACH em associação com as podas de grama do campus,Pesquisa,Ednilson Viana,1
2018,EACH,Avaliação dos Estágios do Curso de Graduação em Gestão de Políticas Públicas da EACH-USP - segunda edição (2012-2018),Ensino,Fernando de Souza Coelho,1
2018,EACH,Avaliação dos impactos do Novo Regime Fiscal (EC95/2016) para o financiamento da educação e cumprimento das metas do PNE,Pesquisa,Ursula Dias Peres,1
2018,EACH,Banca da Ciência,Cultura e Extensão,Luis Paulo de Carvalho Piassi,12
2018,EACH,Biagrupamento aplicado em modelagem de processos de negócios,Pesquisa,Sarajane Marques Peres,1
2018,EACH,Blog do LaCoGeo,Cultura e Extensão,Flávia Noronha Dutra Ribeiro,1
2018,EACH,Bolsas: A evolução sob a ótica de sua utilidade e design,Pesquisa,Maria Silvia Barros de Held,1
2018,EACH,"Brasil Migrante. Fluxos Populacionais, Políticas Públicas e Estruturas Estatais",Pesquisa,Valéria Barbosa de Magalhães,1
2018,EACH,Busca de plantas com potencial bioherbicida: química e alelopatia,Pesquisa,Miriam Sannomiya,1
2018,EACH,Campus Sustentável: análise sobre parcerias na governança - mobilidade universitária com transporte não-motorizado e o Direito Ambiental.,Pesquisa,Paulo Santos de Almeida,1
2018,EACH,Capacidades estatais e gestão pública: novos desafios e oportunidades para o ensino de Gestão de Políticas Públicas,Ensino,Jose Carlos Vaz,3
2018,EACH,CARACTERIZAÇÃO FÍSICO-QUÍMICA DE TAIPAS DE PILÃO DE EDIFICAÇÕES HISTÓRICAS NO ESTADO DE SÃO PAULO,Pesquisa,Andrea Cavicchioli,1
2018,EACH,Catalogação da coleção úmida de planárias terrestres da Professora Eudóxia M. Froehlich,Cultura e Extensão,Fernando Jesús Carbayo Baz,1
2018,EACH,CENSO DA PROMOÇÃO DA ATIVIDADE FÍSICA E DAS PRÁTICAS INTEGRATIVAS NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO DE SÃO PAULO,Pesquisa,Douglas Roque Andrade,2
2018,EACH,"Cidades Inteligentes, Qualidade de Vida - uma reflexão teórica acerca da Cidade Feliz",Pesquisa,Rita de Cássia Giraldi,1
2018,EACH,Cinema independente: variáveis positivas,Cultura e Extensão,Sandra Lucia Amaral de Assis Reimão,1
2018,EACH,"Circulação de impressos, instrumentos e outros artefatos científicos e de tecnologia no Brasil (1842-1919)",Pesquisa,Rogério Monteiro de Siqueira,2
2018,EACH,COMPARAÇÃO DE RITMOS CIRCADIANOS DE INDIVÍDUOS RESIDENTES EM PORTO ALEGRE E MACEIÓ,Pesquisa,Camilo Rodrigues Neto,1
2018,EACH,Comparação do Padrão de Sono de Alunos do Período Noturno Trabalhadores com Não Trabalhadores,Pesquisa,Camilo Rodrigues Neto,1
2018,EACH,CONCEPÇÕES DE CUIDAR DAS GESTANTES E DOS PROFISSIONAIS DE SAÚDE,Cultura e Extensão,Eunice Almeida da Silva,1
2018,EACH,Condições de trabalho de Catadores de Materiais Recicláveis: análise e recomendações para comunicação interna em cooperativas da cidade de São Paulo,Pesquisa,Sylmara Lopes Francelino Gonçalves Dias,2
2018,EACH,CONSTRUÇÃO COLABORATIVA DE MATERIAL EDUCATIVO PARA A ELABORAÇÃO DO PLANO INDIVIDUAL DE PARTO DURANTE O PRÉ-NATAL,Pesquisa,Nadia Zanon Narchi,1
2018,EACH,CONSTRUÇÃO DE ESTUDOS DE CASO NA ÁREA DE POLÍTICAS DE PROMOÇÃO DA ATIVIDADE FÍSICA E PRÁTICAS CORPORAIS,Ensino,Douglas Roque Andrade,1
2018,EACH,Construção de material didático sobre pensamento brasileiro sobre a América Latina,Ensino,Vivian Grace Fernandez Davila Urquidi,2
2018,EACH,Construção de uma luva para prototipação de dispositivos computacionais vestíveis,Pesquisa,Isabel Cristina Italiano,1
2018,EACH,Consumo energético e as Emissões de Gases do Efeito Estufa da Indústria no Estado de São Paulo,Pesquisa,Dominique Mouette,1
2018,EACH,Contribuições socioantropológicas para (re)pensar a juventude e a gravidez na adolescência,Pesquisa,Régia Cristina Oliveira,1
2018,EACH,Contribuindo para o entendimento da Moda no Brasil,Cultura e Extensão,Suzana Helena de Avelar Gomes,1
2018,EACH,Corantes têxteis naturais nas comunidades agrícolas e florestais,Pesquisa,Mauricio de Campos Araujo,1
2018,EACH,CRIAÇÃO DO NÚCLEO DE ESTUDOS EM ECONOMIA E POLÍTICAS PÚBLICAS (NEEPP),Ensino,André Gal Mountian,2
2018,EACH,Criação um protótipo de uma rede de sensores com armazenamento de dados na nuvem,Pesquisa,Fábio Nakano,1
2018,EACH,CUIDADOS COM LESÃO DECORRENTE DE TRAUMA PERINEAL EM PARTOS VAGINAIS,Pesquisa,Maristela Belletti Mutt Urasaki,1
2018,EACH,CULTURA POPULAR BRASILEIRA: REFLEXÕES E PRÁTICAS DE FORMAÇÃO E ORGANIZAÇÃO DE ACERVOS,Cultura e Extensão,Thiago Allis,3
2018,EACH,"Decifrando o Arco-Íris e o Efeito Glória, uma abordagem utilizando Sistemas Dinâmicos.",Pesquisa,Alberto Tufaile,1
2018,EACH,Departamento Jurídico e Gerontologia: uma visão do idoso dentro do ambiente de atendimento.,Cultura e Extensão,Bibiana Graeff Chagas Pinto,2
2018,EACH,Desafios para a gestão municipal em São Paulo: o governo local como objeto de ensino em Gestão de Políticas Públicas,Ensino,Jose Carlos Vaz,2
2018,EACH,Descoberta de processos de negócio não estruturados com algoritmos baseados em evolução,Pesquisa,Sarajane Marques Peres,1
2018,EACH,"Desenvolvimento como Qualidade de Vida:
Os Objetivos de Desenvolvimento Sustentável como Diretriz de Desenvolvimento para o Brasil",Pesquisa,Marta Maria Assumpção Rodrigues,1
2018,EACH,Desenvolvimento de Jogos Virtuais para apoio a fisioterapia de crianças com limitações motoras e cognitivas.,Pesquisa,Luciano Vieira de Araújo,2
2018,EACH,"Desenvolvimento de Materiais de Divulgação Científica
Relacionados com Nanociência e Nanotecnologia",Cultura e Extensão,Miriam Sannomiya,6
2018,EACH,Desenvolvimento e implantação de plataformas tecnológicas para gestão de um habitat de inovação.,Ensino,Renato Braz Oliveira de Seixas,4
2018,EACH,"Desenvolvimento e operação de visita técnica para as disciplinas ACH1535, ACH1588 e ACH3598: lazer, turismo, cultura e patrimônio, 2018-2019",Ensino,André Fontan Kohler,1
2018,EACH,Desenvolvimento local e direitos humanos: um estudo comparado nos países subdesenvolvidos,Pesquisa,Eduardo de Lima Caldas,1
2018,EACH,DESERTOS CULTURAIS NA CIDADE DE SÃO PAULO: UMA ANÁLISE ESPACIAL DA EQUIDADE NO ACESSO A CULTURA,Pesquisa,Alexandre Ribeiro Leichsenring,1
2018,EACH,Diálogos interdisciplinares: a contribuição do eixo de Ciências Humanas e Sociais e Saúde na formação em Obstetrícia,Ensino,Edemilson Antunes de Campos,1
2018,EACH,"Dieta, inflamação sistêmica e desfechos à saúde em pessoas em tratamento de transtornos psiquiátricos",Pesquisa,Sandra Maria Lima Ribeiro,1
2018,EACH,"Dieta, inflamação sistêmica e desfechos à saúde em pessoas que vivem com o vírus HIV em terapia antirretroviral.",Pesquisa,Sandra Maria Lima Ribeiro,1
2018,EACH,"Dieta, inflamação sistêmica e desfechos à saúde em pessoas que vivem em instituições de longa permanência para idosos (ILPIs)",Pesquisa,Sandra Maria Lima Ribeiro,1
2018,EACH,Disseminacao da cultura empreendedora por meios digitais e fiisicos no aambito da Universidade de São Paulo.,Cultura e Extensão,Jane Aparecida Marques,1
2018,EACH,Divulgação Científica em Gerontologia,Ensino,Ruth Caldeira de Melo,1
2018,EACH,Do privado ao público: um caminho sobre discursos de velhice e envelhecimento,Pesquisa,Andrea Viude Castanho,1
2018,EACH,"ECOFALANTE NA ESCOLA DE ARTES, CIÊNCIAS E HUMANIDADES DA UNIVERSIDADE DE SÃO PAULO",Ensino,Eduardo de Lima Caldas,2
2018,EACH,Educação informal e não formal: viajante de quintal em uma jornada pelo cotidiano.,Cultura e Extensão,Juliana Pedreschi Rodrigues,2
2018,EACH,"Educação Multissensorial do Programa Espaço, Ciência, Cultura e Educação   ECCE",Pesquisa,Rosely Aparecida Liguori Imbernon,1
2018,EACH,Educação para Todas e Todos III,Cultura e Extensão,Wagner Tadeu Iglecias,1
2018,EACH,Educativo,Cultura e Extensão,Douglas Roque Andrade,3
2018,EACH,EFEITO DA IDADE RELATIVA EM JOGADORES FEDERADOS NA FEDERAÇÃO PAULISTA DE FUTSAL,Pesquisa,Marcelo Massa,1
2018,EACH,Efeito de íons zinco na proliferação de queratinócitos in vitro: perspectivas para o tratamento da psoríase,Pesquisa,Viviane Abreu Nunes Cerqueira Dantas,1
2018,EACH,Efeito do extrato aquoso de Uncaria tomentosa na regulação da resposta ao estresse de reticulo endoplasmático em miotubos L6.,Pesquisa,Viviane Abreu Nunes Cerqueira Dantas,1
2018,EACH,Efeito do treinamento físico aeróbio sobre marcadores da capacidade oxidativa do músculo esquelético em animais com deficiência de leptina.,Pesquisa,Fabiana de Sant'Anna Evangelista,1
2018,EACH,Efeitos da estimulação tátil adicional sobre a regularidade das flutuações do centro de pressão durante o controle da postura,Pesquisa,Fernando Henrique Magalhães,1
2018,EACH,Efeitos do método Pilates em idosos: comparação entre as modalidade de solo e equipamentos.,Pesquisa,Ruth Caldeira de Melo,1
2018,EACH,EFEITOS DO TREINAMENTO FÍSICO NA QUALIDADE DO SONO E NA INTENSIDADE DA DOR EM PORTADORES DE FIBROMIALGIA,Pesquisa,Ulysses Fernandes Ervilha,1
2018,EACH,ELABORAÇÃO DE MATERIAL DIDÁTICO PARA O ENSINO DE BOTÂNICA EM CIÊNCIAS DA NATUREZA E NO CURSINHO PRÉ-VESTIBULAR DA EACH,Ensino,Pedro Dias de Oliveira,2
2018,EACH,"Elaboração de um protocolo de assistência ao trabalho de parto, parto e puerpério culturalmente competente.",Pesquisa,Maria Aparecida de Jesus Belli,2
2018,EACH,"Em busca da sociabilidade ideal: Movimento Sociais Comunitaristas, Ecoaldeias no Estado de São Paulo e as novas formas de resiliência",Pesquisa,Jorge Alberto Silva Machado Villanueva,1
2018,EACH,Em busca do envelhecimento ativo pela prática do Yoga,Cultura e Extensão,Rosa Yuka Sato Chubaci,2
2018,EACH,Ensinando e aprendendo a partir de intervenções profissionais em lazer: investigações e reflexões sobre educação não formal e animação sociocultural,Ensino,Juliana Pedreschi Rodrigues,2
2018,EACH,Ensino de lógica e conceitos de programação de computadores para alunos de Escolas Técnicas Estaduais (ETECs),Cultura e Extensão,Marcelo Medeiros Eler,2
2018,EACH,Ensino de Química Medicinal e o Uso de Jogos,Ensino,Káthia Maria Honorio,4
2018,EACH,Ensino-aprendizagem colaborativos e multidisciplinares com Hardware Livre,Cultura e Extensão,Fábio Nakano,2
2018,EACH,Envelhecimento LGBTI+: discursividades fundadoras,Pesquisa,Andrea Viude Castanho,1
2018,EACH,ENVELHECIMENTO POPULACIONAL E POLÍTICAS PÚBLICAS: UMA REVISÃO SISTEMÁTICA DA LITERATURA SOBRE USO DE DROGAS NA TERCEIRA IDADE,Pesquisa,André Gal Mountian,1
2018,EACH,ESPAÇO PARA ORIENTAÇÃO DE DÚVIDAS E DIREITOS NA GESTAÇÃO,Cultura e Extensão,Lucia Cristina Florentino Pereira da Silva,2
2018,EACH,ESTÁGIO CURRICULAR INTEGRADO: ASSISTÊNCIA PRÉ-NATAL E DE ATENDIMENTO À SAÚDE DA MULHER,Ensino,Lucia Cristina Florentino Pereira da Silva,2
2018,EACH,Estudantes cotistas e não-cotistas: o impacto da aplicação das políticas de inclusão nos cursos da Universidade de São Paulo,Ensino,Humberto Miguel Garay Malpartida,1
