Edital,Unidade,Título,Vertente,Orientador,Total de Bolsa
2019,EACH,Análise Espacial da Desigualdade de Renda na Cidade de São Paulo,Pesquisa,Alexandre Ribeiro Leichsenring,1
2019,EACH,"Análises bibliométricas e de redes: dados primários, consumo de referências bibliográficas e impacto do TM, ATR e JTR",Pesquisa,André Fontan Kohler,1
2019,EACH,Aprender sobre Carreiras com Pesquisa: a ação do Escritório de Desenvolvimento de Carreiras da USP,Ensino,Jane Aparecida Marques,3
2019,EACH,Aromaterapia no Trabalho de Parto: Uso do óleo essencial de lavanda no banho de pés.,Pesquisa,Angela Megumi Ochiai,1
2019,EACH,As Ciências Naturais nos projetos desenvolvidos na Creche Oeste,Pesquisa,Celi Rodrigues Chaves Dominguez,1
2019,EACH,As representações dos Estados Unidos nas Bienais de São Paulo: de 1951 a 1979,Pesquisa,Dária Gorete Jaremtchuk,1
2019,EACH,Ateliê de Ideias da Habits Incubadora-Escola: inovação por Design Centrado em Humanos (HCD),Cultura e Extensão,Diego Antonio Falceta Gonçalves,1
2019,EACH,Avaliação da qualidade de vida de crianças em idade escolar na Zona Leste.,Pesquisa,Fabiana de Sant'Anna Evangelista,1
2019,EACH,"Avaliação de Políticas Públicas na educação fundamental dos municípios brasileiros: receitas, despesas e indicadores de avaliação da qualidade.",Pesquisa,Jaime Crozatti,1
2019,EACH,Avaliação e otimização da produção de biogás em um sistema em escala piloto de digestão anaeróbia,Pesquisa,Ednilson Viana,1
2019,EACH,Banca da Ciência,Cultura e Extensão,Luis Paulo de Carvalho Piassi,3
2019,EACH,Biologia do sono: produção de curso para a plataforma de e-learning Coursera,Ensino,Mario Pedrazzoli Neto,2
2019,EACH,"Biotratamento da Fibra de Banananeira com Enzimas Pecnitinase, Celulase e Xilanase",Pesquisa,Júlia Baruque Ramos,1
2019,EACH,Buscando o Envelhecimento Ativo pela prática da Dança Sênior e o Yoga,Cultura e Extensão,Rosa Yuka Sato Chubaci,4
2019,EACH,Cadastramento dos Registros Geológicos no Parque Natural Municipal Fazenda do Carmo: Contribuição para a Conservação de Áreas Preservadas,Pesquisa,Victor Velazquez Fernandez,1
2019,EACH,Cálculo de derivada à classe das Cônicas,Ensino,Antonio Calixto de Souza Filho,1
2019,EACH,Caracterização físico-química e da atividade antimicrobiana de própolis de diferentes espécies de abelhas sem ferrão nativas do estado de São Paulo.,Pesquisa,Tiago Mauricio Francoy,1
2019,EACH,Caracterização genotípica de estudantes universitários: comparação entre diferentes genótipos no gene relógio PER3 e o impacto no ciclo sono/vigília,Pesquisa,Ana Amélia Benedito Silva,1
2019,EACH,Cenários de captura de carbono para o setor industrial do Estado de São Paulo,Pesquisa,Dominique Mouette,1
2019,EACH,Ciclomobilidade no Jardim Keralux,Cultura e Extensão,Reinaldo Tadeu Boscolo Pacheco,1
2019,EACH,"Cine Debate   Democracia, Direitos Humanos e Diversidade no cinema e no cotidiano da EACH-USP",Cultura e Extensão,Ester Gammardella Rizzi,1
2019,EACH,Cineclube na USP Leste,Cultura e Extensão,Eduardo de Lima Caldas,1
2019,EACH,Clubes Escolares de Ciências da USP Leste,Cultura e Extensão,Luis Paulo de Carvalho Piassi,4
2019,EACH,Comparação entre ritmos circadianos de indivíduos residentes em Porto Alegre e Campinas no verão e no inverno,Pesquisa,Ana Amélia Benedito Silva,1
2019,EACH,"Comportamento do olhar, ansiedade e desempenho na execução da pirueta do balé clássico",Pesquisa,Cassio de Miranda Meira Junior,1
2019,EACH,CONSTRUÇÃO DE ESTUDOS DE CASO NA ÁREA DE POLÍTICAS DE PROMOÇÃO DA ATIVIDADE FÍSICA E PRÁTICAS CORPORAIS,Ensino,Douglas Roque Andrade,1
2019,EACH,"Construção de material didático sobre pensamento brasileiro sobre a América
Latina",Ensino,Vivian Grace Fernandez Davila Urquidi,3
2019,EACH,CONTRIBUIÇÃO DE ATIVIDADES REPRESSORAS NA FORMAÇÃO DOS LIMITES DE EXPRESSÃO ANTERIOR DE KRUPPEL,Pesquisa,Luiz Paulo Moura Andrioli,1
2019,EACH,Conversão de resíduos sólidos em produtos benéficos ao meio ambiente e à saúde humana com divulgação científica,Cultura e Extensão,Renata Colombo,1
2019,EACH,COORDENAÇÃO MOTORA NO GIRO GIGANTE DA GINÁSTICA ARTÍSTICA,Pesquisa,Luis Mochizuki,1
2019,EACH,"Criação de manequins para o Ensino Baseado em Simulações, na disciplina de  Assistência às Urgências e Emergências , do curso de Obstetrícia EACH-USP",Ensino,Natalucia Matos Araújo de Carvalho,1
2019,EACH,"Criação e desenvolvimento de manequins para o treinamento do  Curso de
Sutura Perineal  do curso Obstetrícia EACH-USP",Ensino,Angela Megumi Ochiai,1
2019,EACH,CUIDADOS COM LESÃO DECORRENTE DE TRAUMA PERINEAL EM PARTOS VAGINAIS,Pesquisa,Maristela Belletti Mutt Urasaki,1
2019,EACH,"Customização de roupas descartadas nos aterros sanitários, beneficiando e gerando de renda para transexuais em situação de rua- NAP SUSTEXMODA",Cultura e Extensão,Francisca Dantas Mendes,1
2019,EACH,Departamento Jurídico e Gerontologia: uma visão do idoso dentro do ambiente de atendimento,Cultura e Extensão,Bibiana Graeff Chagas Pinto,1
2019,EACH,"Descrição de nova espécie de Tricommatinae Roewer, 1912, de Iporanga (SP), com análise cladística dessa subfamília (Arachnida: Opiliones: Laniatores)",Pesquisa,Marcos Ryotaro Hara,1
2019,EACH,"Descrição de uma nova espécie de planária terrestre do Chile (Platyhelminthes, Tricladida)",Pesquisa,Fernando Jesús Carbayo Baz,1
2019,EACH,Descrição e Estudo de Dados Acerca da Obtenção e Análise de Dados de Atletas Durante a Prática do Futebol,Pesquisa,Marcelo Morandini,1
2019,EACH,Desenvolvimento de Componentes de Visão Computacional para Programação por Blocos,Pesquisa,Flávio Luiz Coutinho,1
2019,EACH,DESENVOLVIMENTO DE FIBRAS DE ALGINATO E GRAFENO PARA TÊXTEIS MÉDICOS,Pesquisa,Silgia Aparecida da Costa,1
2019,EACH,"Desenvolvimento de novos produtos visando redução de resíduos descartados nos aterros sanitários: medidas socioambientais -
NAP   SUSTEXMODA",Pesquisa,Francisca Dantas Mendes,1
2019,EACH,DESENVOLVIMENTO DE SEQUÊNCIAS E MODELOS DIDÁTICOS PARA O ENSINO DAS CIÊNCIAS DA NATUREZA NA PERSPECTIVA DA EDUCAÇÃO INCLUSIVA,Pesquisa,Verónica Marcela Guridi,1
2019,EACH,"Desenvolvimento de vídeos e redes sociais para divulgar a ciência à população: estresse, sedentarismo e práticas corporais inovadoras",Ensino,Cristina Landgraf Lee,1
2019,EACH,Dificuldades enfrentadas pelos estudantes com matrícula reativada e reingressantes no curso de bacharelado em Gestão Ambiental da EACH/USP,Ensino,Helene Mariko Ueno,1
2019,EACH,Disciplina Esporte na Graduação - um estudo sobre o seu oferecimento e elaboração de uma proposta de intervenção para a comunidade EACH,Ensino,Mariana Harumi Cruz Tsukamoto,2
2019,EACH,Discurso e envelhecimento: comunicação humana em debate,Ensino,Andrea Viude Castanho,1
2019,EACH,Disputas de narrativas em políticas públicas: a construção da imagem da violência obstétrica no contexto brasileiro,Pesquisa,Cristiane Kerches da Silva Leite,1
2019,EACH,Durma na EACH,Pesquisa,Mario Pedrazzoli Neto,2
2019,EACH,E-Habits: escalando a atuação da Habits Incubadora-Escola por meio de uma plataforma virtual,Cultura e Extensão,Diego Antonio Falceta Gonçalves,2
2019,EACH,"EACH Cultural e Natural: criação e operação de visitas, passeios e trilhas de cultura e patrimônio e de aventura e natureza em São Paulo, 2019-2020",Cultura e Extensão,André Fontan Kohler,1
2019,EACH,ECOKids   Educação para o Combate da Obesidade Infantil,Cultura e Extensão,Anna Karenina Azevedo Martins,2
2019,EACH,Economia circular no saneamento: uma alternativa de reinserção do recurso para a gestão mais sustentável das águas urbanas,Pesquisa,Marcelo Antunes Nolasco,1
2019,EACH,"Economia Política do Financiamento Estadual da Educação no Brasil, na vigência do Fundeb.",Pesquisa,Ursula Dias Peres,1
2019,EACH,Educação Ambiental e Redução de Risco de Desastres: uma abordagem crítica no ensino público da Zona Leste de São Paulo,Cultura e Extensão,Gerardo Kuntschik,2
2019,EACH,EDUCAÇÃO DIGITAL PARA JOVENS - SEXUALIDADE E AUTOCUIDADO,Pesquisa,Celia Regina Maganha e Melo,1
2019,EACH,Educação e promoção da saúde das gestantes no contexto da Atenção Básica,Ensino,Celia Regina Maganha e Melo,1
2019,EACH,Efeito da progesterona na expressão de proteínas envolvidas no estresse oxidativo em células beta pancreáticas,Pesquisa,Viviane Abreu Nunes Cerqueira Dantas,1
2019,EACH,Efeitos de baixas doses de lítio em mecanismos que levam ao envelhecimento celular: relação com envelhecimento cerebral saudável ou patológico.,Pesquisa,Tânia Araújo Viel,1
2019,EACH,Ensino de lógica e conceitos de programação de computadores para alunos de Escolas Técnicas Estaduais (ETECs),Cultura e Extensão,Marcelo Medeiros Eler,2
2019,EACH,Ensino e aplicação dos Fundamentos de Economia para Marketing,Ensino,Silvio Yoshiro Mizuguchi Miyazaki,1
2019,EACH,Ensino-aprendizagem colaborativos e multidisciplinares com Hardware Livre,Cultura e Extensão,Fábio Nakano,1
2019,EACH,"ENTREVISTAS COM LIDERANÇAS NA ÁREA DE PROMOÇÃO DA ATIVIDADE FÍSICA, COMPORTAMENTO SEDENTÁRIO E MOBILIDADE ATIVA.",Pesquisa,Douglas Roque Andrade,1
2019,EACH,"ESPAÇO CIÊNCIA, CULTURA E EDUCAÇÃO - ECCE  Programa de Cultura e Extensão na Escola de Artes, Ciências e Humanidades - EACH/USP",Cultura e Extensão,Rosely Aparecida Liguori Imbernon,3
2019,EACH,ESTÁGIO CURRICULAR INTEGRADO I e II: assistência pré-natal e saúde da mulher,Ensino,Lucia Cristina Florentino Pereira da Silva,2
2019,EACH,Estudo da Adequação de Vestuário para Jogos Interativos,Cultura e Extensão,Suzana Helena de Avelar Gomes,1
2019,EACH,ESTUDO DA INFLUÊNCIA DA ARBORIZAÇÃO NO CAMPO DE TEMPERATURA DO AR NA EACH   CÁLCULO DE ÍNDICES E CLASSIFICAÇÕES DE OCUPAÇÃO DO SOLO,Pesquisa,Flávia Noronha Dutra Ribeiro,1
2019,EACH,"Estudo dos conceitos e noções de raça, racismo e etnia na produção de conhecimento sociológico a respeito",Pesquisa,Régia Cristina Oliveira,1
2019,EACH,Estudo Estatístico da Evasão Escolar na EACH,Pesquisa,Fernando Fagundes Ferreira,1
2019,EACH,Estudo prático sobre doenças e medicações no Brasil e divulgação de informações relevantes na área da saúde,Ensino,Renata Colombo,2
2019,EACH,Estudos de interação dos fluoróforos Photogem  e Photodiazina  com nanotubos haloisita por espectroscopia de fotoluminescência.,Pesquisa,Patricia Targon Campana,1
2019,EACH,"Etnia e Raça na formação de obstetrízes: análise da percepção dos graduandos, egressos e docentes",Ensino,Edemilson Antunes de Campos,1
2019,EACH,EVIDÊNCIAS CIENTÍFICAS SOBRE A INSERÇÃO DO DISPOSITIVO INTRAUTERINO NO PÓS-PARTO IMEDIATO,Pesquisa,Christiane Borges do Nascimento Chofakian,1
2019,EACH,EXPRESSÃO DA PROTEÍNA RECOMBINANTE TLL E INTERAÇÃO COM DNA REGULADOR DO GENE EVE,Pesquisa,Luiz Paulo Moura Andrioli,1
2019,EACH,Extração de informação de produção acadêmica a partir da base de Currı́culos Lattes,Ensino,José de Jesus Pérez Alcazár,2
2019,EACH,Fatores que influenciam o voto dos eleitores jovens em situação de voto facultativo no Brasil,Pesquisa,Josmar Andrade,1
2019,EACH,Formação de doulas comunitárias,Cultura e Extensão,Patrícia Wottrich Parenti,2
2019,EACH,FORMAÇÃO DO LOBO POLAR NO INÍCIO DO DESENVOLVIMENTO DE PHRAGMATOPOMA SP,Pesquisa,Luiz Paulo Moura Andrioli,1
2019,EACH,Formação inicial de professores e identidades docentes: formas de recepção de uma proposta de estágio obrigatório em escolas campo,Pesquisa,Luciana Maria Viviani,1
2019,EACH,"Funcionalização de têxteis com microesfera de quitosana e poli(3-hidroxibutirato) com lisozima, visando aplicações médicas",Pesquisa,Sirlene Maria da Costa,1
2019,EACH,Futebol e promoção da saúde na adolescência,Cultura e Extensão,Alessandro Hervaldo Nicolai Ré,1
2019,EACH,"GÊNERO, SEXUALIDADE E JUVENTUDE: VIVÊNCIAS DE ADOLESCENTES MORADORES DO BAIRRO JARDIM KERALUX, MUNICÍPIO DE SÃO PAULO.",Cultura e Extensão,Edemilson Antunes de Campos,1
2019,EACH,Ginástica para Todos na EACH - ampliando desafios,Cultura e Extensão,Mariana Harumi Cruz Tsukamoto,2
2019,EACH,Grupos de Promoção da Saúde da Mulher: a informação como estratégia de empoderamento para a escolha do parto domiciliar planejado,Cultura e Extensão,Roselane Gonçalves,1
2019,EACH,Identificação e caracterização de bactérias produtoras de enzimas de interesse industrial,Pesquisa,Felipe Santiago Chambergo Alcalde,1
2019,EACH,"Inquérito de Saúde de São Paulo, Atividade Física e Ambiente (ISA-AFA): Um Estudo Longitudin",Pesquisa,Alex Antonio Florindo,1
2019,EACH,Intercâmbio comercial MERCOSUL-ASEAN com vistas a um acordo comercial,Pesquisa,Silvio Yoshiro Mizuguchi Miyazaki,1
2019,EACH,Introdução aos Sistemas Dinâmicos Relativísticos,Pesquisa,Carlos Molina Mendes,1
2019,EACH,Investigando a Óptica de Filmes Finos de Fluidos Complexos,Pesquisa,Adriana Pedrosa Biscaia Tufaile,1
2019,EACH,Investimentos de Impacto: interpretação e aplicação do conceito no Brasil e no mundo,Pesquisa,Tania Pereira Christopoulos,1
2019,EACH,ISOLAMENTO E AVALIAÇÃO ECOTOXICOLÓGICA DOS SUBPRODUTOS DE DESINFECÇÃO DE ÁGUAS CONTAMINADAS COM IR3535,Pesquisa,Renata Colombo,1
2019,EACH,Laboratório Empreendedorismo-Escola: Formando empreendedores de impactos sociais e tecnológicos na Universidade de São Paulo,Cultura e Extensão,Paulo Santos de Almeida,2
2019,EACH,LACERAÇÕES PERINEAIS DE PRIMEIRO E SEGUNDO GRAUS NÃO SUTURADAS: AVALIAÇÃO DO PROCESSO DE REGENERAÇÃO TECIDUAL ESPONTÂNEA,Pesquisa,Roselane Gonçalves,1
2019,EACH,Letramento digital e uso de dispositivos móveis por pessoas idosas,Pesquisa,Meire Cachioni,1
2019,EACH,Levantamento de indicadores socioambientais de pequenos municípios da Região Metropolitana do Vale do Paraíba e Litoral Norte,Pesquisa,Silvia Helena Zanirato,1
2019,EACH,Mães no CRUSP   Um olhar sobre a experiência da maternidade dentro da moradia estudantil da USP,Pesquisa,Elizabete Franco Cruz,1
2019,EACH,"Mapeamento e comunicação das atividades de Cultura e Extensão na Escola de Artes, Ciências e Humanidades da USP.",Cultura e Extensão,Fabiana de Sant'Anna Evangelista,1
2019,EACH,Mapeando os grupos de pesquisa para contar a história do estudo da célula beta pancreática no estado de São Paulo,Pesquisa,Anna Karenina Azevedo Martins,1
2019,EACH,Materiais de Divulgação Científica que abordem o tema Nanotecnologia,Cultura e Extensão,Miriam Sannomiya,2
2019,EACH,MATERIAL DE DIVULGAÇÃO CIENTÍFICA DE TEMAS DO MEIO AMBIENTE,Cultura e Extensão,Flávia Noronha Dutra Ribeiro,1
2019,EACH,Melaleuca alternifolia: química e atividade antimicrobiana em fibras têxteis,Pesquisa,Miriam Sannomiya,1
2019,EACH,Migração do Nordeste para o Sudeste e História Oral: caracterização metodológica das pesquisas brasileiras,Pesquisa,Valéria Barbosa de Magalhães,1
2019,EACH,Modelos de contratualização de saúde no estado de São Paulo: Estudo de caso dos Hospitais Regionais de Sorocaba e São José dos Campos,Pesquisa,Flávia Mori Sarti,1
2019,EACH,Monitoria em oficinas de leitura e escrita acadêmicas,Ensino,Agnaldo Valentin,4
2019,EACH,Motivos de evasão durante a graduação e empregabilidade dos egressos do curso de Educação Física e Saúde da EACH-USP.,Ensino,Alessandro Hervaldo Nicolai Ré,1
2019,EACH,Mulheres vivendo com HIV e maternidade,Pesquisa,Nadia Zanon Narchi,1
2019,EACH,MÚSICA LIVRE,Cultura e Extensão,Maria Eliza Mattosinho Bernardes,4
2019,EACH,NÚCLEO DE ESTUDOS EM ECONOMIA E POLÍTICAS PÚBLICAS (NEEPP),Pesquisa,Agnaldo Valentin,1
2019,EACH,O Clube Tetéia do Parque Zoológico de São Paulo: o bem-estar subjetivo dos idosos participantes,Cultura e Extensão,Rosa Yuka Sato Chubaci,3
2019,EACH,O Consumo energético e as emissões de Gases do Efeito Estufa das Edificações no Estado de São Paulo,Pesquisa,Dominique Mouette,1
2019,EACH,O cuidado à mulher no pré-natal e pós-parto,Ensino,Patrícia Wottrich Parenti,1
2019,EACH,O DESMONTE DO SISTEMA ÚNICO DE SAÚDE E SEU IMPACTO NO 3  OBJETIVO DO DESENVOLVIMENTO SUSTENTÁVEL,Pesquisa,Lucia Cristina Florentino Pereira da Silva,1
2019,EACH,O Direito à Explicação em Inteligência Artificial: Revisão de Literatura e Investigação de Métodos de Aprendizado Interpretáveis,Pesquisa,Marcelo de Souza Lauretto,1
2019,EACH,O ENVELHECER E A LITERATURA PARA SENTIR E PENSAR,Cultura e Extensão,Andrea Viude Castanho,2
2019,EACH,"O mercado de impressos científicos no brasil do século XIX: catálogos, leilões e repertórios bibliográficos.",Pesquisa,Rogério Monteiro de Siqueira,1
2019,EACH,O Uso de Dados Ligados na Construção de Um Portal Web Sobre Dados Orçamentários Brasileiros,Pesquisa,José de Jesus Pérez Alcazár,1
2019,EACH,"O VERDADEIRO BLACK METAL E O ESTADO DE BEM-ESTAR SOCIAL
NORUEGUÊS",Pesquisa,Marta Maria Assumpção Rodrigues,1
2019,EACH,Observar e interpretar cometas na Península Ibérica e na Ibero-América: levantamento e sistematização de fontes impressas seiscentistas,Pesquisa,Thomás Augusto Santoro Haddad,1
2019,EACH,Oficinas de Aplicativos Cívicos para o Controle e Participação Social.,Cultura e Extensão,Gisele da Silva Craveiro,3
2019,EACH,Pacto Global da ONU e Participação: análise estrutural e sua efetividade dos ODS   Agenda 2030 à luz dos Direitos Humanos,Pesquisa,Paulo Santos de Almeida,1
2019,EACH,Panorama da assistência pré-natal em uma Unidade de Saúde da Família da zona leste do município de São Paulo,Pesquisa,Patrícia Wottrich Parenti,1
2019,EACH,Pensamento crítico brasileiro sobre a América Latina,Pesquisa,Vivian Grace Fernandez Davila Urquidi,1
2019,EACH,Perfil do ingressante no curso de bacharelado em Gestão Ambiental da EACH/USP,Ensino,Helene Mariko Ueno,1
2019,EACH,Perfil e trajetórias do Gestor Ambiental formado na EACH/USP,Ensino,Helene Mariko Ueno,1
