Edital,Unidade,Título,Vertente,Orientador,Total de Bolsa
2020,EACH,Agenda governamental em discussão - Fase II: debates como instrumento de ensino e desenvolvimento de lideranças em Gestão de Políticas Públicas,Ensino,Jose Carlos Vaz,5
2020,EACH,Alcoolismo feminino e gênero: representações e práticas sobre o uso do álcool e alcoolismo de mulheres em tratamento em Alcoólicos Anônimos,Pesquisa,Edemilson Antunes de Campos,1
2020,EACH,AMÉRICA LATINA EM TEMPOS DE COVID-19: UMA ANÁLISE COMPARADA DAS POLÍTICAS PÚBLICAS EMERGENCIAIS,Pesquisa,André Gal Mountian,1
2020,EACH,Análise comparativa entre o uso de biocombustíveis no Brasil e nos Estados Unidos no contexto climático e sob a égide regulatória,Pesquisa,André Felipe Simões,1
2020,EACH,ANÁLISE COMPUTACIONAL DE SÍTIOS DE LIGAÇÃO DO FATOR DE TRANSCRIÇÃO SLP-1 BASEADA EM POSITION WEIGHT MATRIX EM DROSOPHILA MELANOGASTER,Pesquisa,Ariane Machado Lima,1
2020,EACH,Análise da Longevidade da levedura Saccharomyces cerevisiae expressando o gene CAHS106094 do tardígrado Hypsibius dujardini,Pesquisa,José Ribamar dos Santos Ferreira Júnior,1
2020,EACH,Análise da presença das universidades Brasileiras nos Rankings Universitários Globais,Pesquisa,Esteban Fernandez Tuesta,1
2020,EACH,Análise das Políticas Públicas de Infraestrutura na Baixada Santista no âmbito do II PND (1974-1979),Pesquisa,Agnaldo Valentin,1
2020,EACH,Análise de Redes Sociais Aplicadas a Redes de Coautorias,Pesquisa,Esteban Fernandez Tuesta,1
2020,EACH,"Análise dos padrões de uso do Sistema Único de Saúde por segurados de planos de saúde privados, 2005-2017",Pesquisa,Flávia Mori Sarti,1
2020,EACH,Análise temática do Aproveitamento Integral de Alimento em uma rede social,Cultura e Extensão,Sylmara Lopes Francelino Gonçalves Dias,1
2020,EACH,"Ansiedade, comportamento do olhar e desempenho na execução da pirueta do balé clássico",Pesquisa,Cassio de Miranda Meira Junior,1
2020,EACH,Aplicação de dinâmicas de computação desplugada no ensino fundamental para incentivar a participação feminina na computação,Cultura e Extensão,Marcelo Medeiros Eler,2
2020,EACH,"Aplicações de métodos de sistemas complexos à sistemas biológicos e análises
clínicas",Pesquisa,Alexandre Ferreira Ramos,1
2020,EACH,Aplicativo Diário da Gestante: um projeto de intervenção na Unidade Básica de Estratégia Saúde da Família Três Pontes,Pesquisa,Patrícia Wottrich Parenti,1
2020,EACH,As demandas das mulheres no ciclo gravídico e puerperal apresentadas para o Programa Alô Mãe Paulistana,Pesquisa,Jacqueline Isaac Machado Brigagão,1
2020,EACH,AS PRISÕES E A PANDEMIA DE COVID-19 NO BRASIL: EXEMPLOS E ALTERNATIVAS DE POLÍTICAS PÚBLICAS PARA A SAÚDE DA POPULAÇÃO PRIVADA DE LIBERDADE,Pesquisa,Ester Gammardella Rizzi,1
2020,EACH,ASSOCIAÇÃO ENTRE QUALIDADE DE VIDA E INCIDÊNCIA DE LESÕES MUSCULOESQUELÉTICAS EM PRATICANTES DE DIFERENTES MODALIDADES DE YOGA,Pesquisa,Michele Schultz Ramos,1
2020,EACH,Associações entre a duração e qualidade do sono no terceiro trimestre da gravidez com a duração e desfechos no parto,Pesquisa,Mario Pedrazzoli Neto,1
2020,EACH,Avaliação de um algoritmo de colisão com a fronteira em um contexto de simulação hemodinâmica,Pesquisa,Helton Hideraldo Biscaro,1
2020,EACH,Avaliação econômica e ambiental com foco na instalação de uma planta de energia eólica para fins de autogeração de eletricidade na EACH/USP,Pesquisa,André Felipe Simões,1
2020,EACH,BAIRRO AMIGO DO IDOSO: ESTRATÉGIAS PARTICIPATIVAS PARA A REVITALIZAÇÃO DE UM ESPAÇO VERDE NO BRÁS (SÃO PAULO),Pesquisa,Bibiana Graeff Chagas Pinto,1
2020,EACH,Banca da Ciência,Cultura e Extensão,Luis Paulo de Carvalho Piassi,7
2020,EACH,Banimento dos plásticos de uso único no contexto brasileiro: um mapeamento das leis e projetos de lei no território nacional,Pesquisa,Sylmara Lopes Francelino Gonçalves Dias,1
2020,EACH,Barreiras e facilitadores percebidos pelos egressos do curso de EFS para o ingresso no mercado de trabalho: importância da inovação e empreendedorismo,Ensino,Luis Mochizuki,2
2020,EACH,Barreiras e facilitadores percebidos por pessoas sobreviventes de AVC para participar em um programa de atividade física monitorado à distância,Cultura e Extensão,Luis Mochizuki,1
2020,EACH,Biologia do sono I: produção de curso para a plataforma de e-learning Coursera,Ensino,Mario Pedrazzoli Neto,3
2020,EACH,"Bioprospecção de compostos ativos do gênero 
Machaerium acutifolium Vogel",Pesquisa,Miriam Sannomiya,1
2020,EACH,CARACTERIZAÇÃO DA FIBRA DE BANANEIRA BIOTRATADA COM ENZIMAS PECTINASE E CELULASE,Pesquisa,Júlia Baruque Ramos,1
2020,EACH,Centro de Documentação e Mémória da Obstetrícia,Cultura e Extensão,Elizabete Franco Cruz,1
2020,EACH,"Cinética de Competição In Vitro da ação do alho com Estreptococos do grupo B, Lactobacilos e Candida albicans",Pesquisa,Carla Romano Taddei,1
2020,EACH,Classificação multiclasse de transtornos psiquiátricos baseada em medidas antropométricas faciais,Pesquisa,Ariane Machado Lima,1
2020,EACH,Clube Tetéia do Parque Zoológico de São Paulo: o bem-estar subjetivo dos  participantes 60+ na oficina de educação ambiental.,Cultura e Extensão,Rosa Yuka Sato Chubaci,2
2020,EACH,Clubes Escolares de Ciências da EACH,Cultura e Extensão,Luis Paulo de Carvalho Piassi,6
2020,EACH,Comércio Brasil-China de produtos hospitalares para combate ao Covid-19,Pesquisa,Silvio Yoshiro Mizuguchi Miyazaki,1
2020,EACH,Comparação do rendimento escolar dos estudantes cotistas e não-cotistas: o impacto da aplicação das políticas de inclusão nos cursos da EACH-USP,Ensino,Humberto Miguel Garay Malpartida,2
2020,EACH,"Comportamentos de atividade física antes, durante e após a pandemia de COVID-19 em adultos e idosos residentes em São Paulo",Pesquisa,Alex Antonio Florindo,1
2020,EACH,Comunicação sobre energia e tecnologias nucleares para não especialistas: uma abordagem baseada em Marketing,Cultura e Extensão,Alexandre Ferreira Ramos,1
2020,EACH,CONHECIMENTO DE MULHERES VIVENDO COM HIV SOBRE MÉTODOS CONTRACEPTIVOS,Pesquisa,Nadia Zanon Narchi,1
2020,EACH,Construção de material didático sobre pensamento Brasileiro sobre a América Latina,Ensino,Vivian Grace Fernandez Davila Urquidi,2
2020,EACH,CONTAÇÃO DE HISTÓRIAS:  PROMOVENDO A SAÚDE DAS IMIGRANTES NO CONTEXTO FAMILIAR,Cultura e Extensão,Dora Mariela Salcedo Barrientos,1
2020,EACH,Covid-19 e isolamento social: impacto da Rede de Suporte Social de Pessoas Idosas em acompanhamento ambulatorial,Pesquisa,Marisa Accioly Rodrigues da Costa Domingues,1
2020,EACH,COVID-19 e Isolamento Social: Impactos na funcionalidade de idosos em acompanhamento ambulatorial.,Pesquisa,Ruth Caldeira de Melo,1
2020,EACH,COVID-19: impacto no Sistema Único de Saúde e no 3  Objetivo do Desenvolvimento do Milênio,Pesquisa,Lucia Cristina Florentino Pereira da Silva,1
2020,EACH,Criação e desenvolvimento de modelos de períneo para o Curso de Sutura Perineal - Obstetrícia EACH-USP,Ensino,Angela Megumi Ochiai,1
2020,EACH,Cultura Popular Brasileira: Reflexões e Práticas de Formação e Organização de Acervos,Cultura e Extensão,Thiago Allis,2
2020,EACH,Da Ciência Básica à Aplicada usando secreção de opilião (Arthropoda: Arachnida: Opiliones) como modelo,Cultura e Extensão,Marcos Ryotaro Hara,1
2020,EACH,Dança do Ventre,Cultura e Extensão,Elizabete Franco Cruz,1
2020,EACH,DEFINIÇÃO DE REQUISITOS PARA ANÁLISE DE INDICADORES QUE LEVAM À UMA FINALIZAÇÃO AO GOL: ESTUDO DE CASO DA UEFA CHAMPIONS LEAGUE,Pesquisa,Marcelo Morandini,1
2020,EACH,Departamento Jurídico e Gerontologia: uma visão do idoso dentro do ambiente de atendimento,Cultura e Extensão,Bibiana Graeff Chagas Pinto,1
2020,EACH,Descrição de nova espécie de opilião troglóbio da subfamília Pachylinae (Arachnida: Opiliones: Laniatores),Pesquisa,Marcos Ryotaro Hara,1
2020,EACH,Desenvolvendo atividades para o projeto  Vai ter menina na Ciência,Cultura e Extensão,Rosana Retsos Signorelli Vargas,2
2020,EACH,Desenvolvimento de atividades colaborativas e avaliativas com mapas conceituais para o e-disciplinas,Ensino,Paulo Rogério Miranda Correia,1
2020,EACH,Desenvolvimento de Componentes de Visão Computacional para Programação por Blocos,Pesquisa,Flávio Luiz Coutinho,1
2020,EACH,Desenvolvimento de ferramentas para a aplicação da  aula invertida  (flipped classroom) como um modelo pedagógico,Ensino,Flavia Ramos de Siqueira,1
2020,EACH,Desenvolvimento de Infraestrutura de Operação para um Assistente Virtual Distribuído,Pesquisa,Daniel de Angelis Cordeiro,1
2020,EACH,Desenvolvimento de jogos on-line para processos de reabilitação motora,Pesquisa,Fátima de Lourdes dos Santos Nunes Marques,1
2020,EACH,Desenvolvimento de jogos sérios com elementos adaptativos parametrizáveis,Pesquisa,Fátima de Lourdes dos Santos Nunes Marques,1
2020,EACH,DESENVOLVIMENTO DE PROJETOS DE ENSINO PARA POLÍTICAS PÚBLICAS: BOLETIM DE POLÍTICAS PÚBLICAS E GPP DEBATE,Ensino,André Gal Mountian,2
2020,EACH,Desenvolvimento de uma aplicação para o cálculo de similaridade e parentesco entre conceitos de uma ontologia na área de Química Medicinal.,Pesquisa,José de Jesus Pérez Alcazár,1
2020,EACH,Desenvolvimento de uma Ferramenta para Investigar a Navegação em Ambientes Virtuais Baseada no Olhar,Pesquisa,Flávio Luiz Coutinho,1
2020,EACH,Desenvolvimento e aplicação de oficinas STEAM no ensino de ciências,Cultura e Extensão,Verónica Marcela Guridi,1
2020,EACH,Design e prototipagem de amplificadores de ganho e polarização variável para microfones 3D,Pesquisa,Regis Rossi Alves Faria,1
2020,EACH,Dificuldades enfrentadas pelos estudantes com matrícula reativada e reingressantes no curso de bacharelado em Gestão Ambiental da EACH/USP,Ensino,Helene Mariko Ueno,1
2020,EACH,Dinheiro e política: um estudo do financiamento eleitoral lícito e ilícito no Brasil contemporâneo,Pesquisa,Wagner Pralon Mancuso,1
2020,EACH,Divulgação Científica em Gerontologia,Ensino,Ruth Caldeira de Melo,1
2020,EACH,Economia Política do Financiamento Estadual da Educação no Brasil na vigência do Fundeb e impactos da Covid-19,Pesquisa,Ursula Dias Peres,1
2020,EACH,"EDUCAÇÃO ALIMENTAR, ALIMENTAÇÃO ESCOLAR E POLÍTICAS PÚBLICAS",Pesquisa,Diamantino Alves Correia Pereira,1
2020,EACH,EDUCAÇÃO E DESIGUALDADES SOCIAIS EM UMA PERSPECTIVA COMPARATIVA INTERNACIONAL,Pesquisa,Graziela Serroni Perosa,1
2020,EACH,EDUCAÇÃO E POLÍTICAS PÚBLICAS MULTICÊNTRICAS COMO ESTRATÉGIA DE GESTÃO DE RISCO VOLTADA À COVID-19 NA ZONA LESTE DE SÃO PAULO,Cultura e Extensão,Ester Gammardella Rizzi,3
2020,EACH,Educação e promoção da saúde das gestantes no contexto da Atenção Básica,Ensino,Celia Regina Maganha e Melo,1
2020,EACH,EFEITO DO EXERCÍCIO PRÉVIO DE RESISTÊNCIA DE FORÇA MUSCULAR SOBRE A ECONOMIA DE MOVIMENTO E DESEMPENHO EM CICLISTAS,Pesquisa,Flávio de Oliveira Pires,1
2020,EACH,EFEITO DO TREINAMENTO FÍSICO REALIZADO EM AMBIENTE DOMICILIAR NA CAPACIDADE FUNCIONAL DE IDOSOS EM ISOLAMENTO SOCIAL PROVOCADO PELO COVID 19.,Pesquisa,Francisco Luciano Pontes Junior,1
2020,EACH,Efeitos do exercício físico combinado com suplementação  de teobromina sobre o aprendizado e memória de ratas adultas,Pesquisa,Michele Schultz Ramos,1
2020,EACH,Efeitos do treinamento físico intervalado de alta intensidade (HIIT) nos componentes da matriz extracelular pulmonar e FGF21.,Pesquisa,Fabiana de Sant'Anna Evangelista,1
2020,EACH,Ensinando e aprendendo a partir de intervenções profissionais em lazer,Ensino,Juliana Pedreschi Rodrigues,2
2020,EACH,Ensinar e aprender em tempos de distanciamento social,Ensino,Andrea Viude Castanho,1
2020,EACH,Ensino de lógica e conceitos de programação de computadores para alunos de Escolas Técnicas Estaduais (ETECs),Cultura e Extensão,Marcelo Medeiros Eler,2
2020,EACH,Ensino e aplicação de economia comportamental para Marketing,Ensino,Silvio Yoshiro Mizuguchi Miyazaki,1
2020,EACH,"ENTREVISTAS COM LIDERANÇAS DE GESTÃO PÚBLICA, PRIVADA E DA SOCIEDADE CIVIL ORGANIZADA NA ÁREA DE PROMOÇÃO DA ATIVIDADE FÍSICA",Pesquisa,Douglas Roque Andrade,1
2020,EACH,Escola digital 4.0: utilizando a tecnologia para resolver problemas complexos,Ensino,Luciane Meneguin Ortega Vidal,2
2020,EACH,ESTAÇÃO METEOROLÓGICA DE BAIXO CUSTO PARA PEQUENOS AGRICULTORES,Pesquisa,Flávia Noronha Dutra Ribeiro,1
2020,EACH,"Estratégias de telemedicina para o cuidado na gestação, parto e pós-parto : uma revisão da literatura científica",Pesquisa,Jacqueline Isaac Machado Brigagão,1
2020,EACH,Estudar sua família para compreender o mundo social,Ensino,Graziela Serroni Perosa,1
2020,EACH,Estudo da produção de biogás por co-digestão em escala piloto a partir de resíduos orgânicos domiciliares,Pesquisa,Ednilson Viana,1
2020,EACH,Estudo da Relação entre Propriedades Químicas e Efeito Biológico do Interferente Endócrino Glifosato,Pesquisa,Káthia Maria Honorio,1
2020,EACH,ESTUDO DOS EFEITOS DO ÁCIDO PALMÍTICO E/OU PROGESTERONA E 17-b ESTRADIOL NA PROLIFERAÇÃO DE CÉLULAS SECRETORAS DE INSULINA INS-1E,Pesquisa,Anna Karenina Azevedo Martins,1
2020,EACH,Estudo dos papéis de perguntas e hipóteses no ensino por investigação,Pesquisa,Celi Rodrigues Chaves Dominguez,1
2020,EACH,Estudo sobre desigualdades no atendimento à saúde: novos e antigos desafios,Pesquisa,Régia Cristina Oliveira,1
2020,EACH,"Estudo taxonômico de uma espécie de planária terrestre do Leste de Santa Catarina (Platyhelminthes, Tricladida)",Pesquisa,Fernando Jesús Carbayo Baz,1
2020,EACH,Estudos de necropolítica e a vida de mulheres negras: reflexões sobre políticas públicas e determinantes sociais da saúde/doenças,Pesquisa,Gislene Aparecida dos Santos,1
2020,EACH,Etnia e formação profissional: abordagem das relações étnico-raciais na formação de obstetrizes,Ensino,Edemilson Antunes de Campos,1
2020,EACH,Explorando a Exposição de Matemática em ambientes virtuais,Cultura e Extensão,Rosana Retsos Signorelli Vargas,2
2020,EACH,Extração de corantes de casca de romã (Punica granatum L.) para tingimento de tecido de algodão empregando mordentes,Pesquisa,Sirlene Maria da Costa,1
2020,EACH,Fibras funcionalizadas com lisozima para têxteis médicos,Pesquisa,Silgia Aparecida da Costa,1
2020,EACH,FORMAÇÃO À DISTÂNCIA PARA IMPLEMENTAÇÃO DA LINHA DE CUIDADO PARA SOBREPESO E OBESIDADE NA REDE DE ATENÇÃO À SAÚDE DO SUS.,Ensino,Douglas Roque Andrade,2
2020,EACH,Formação de doulas comunitárias,Cultura e Extensão,Patrícia Wottrich Parenti,1
2020,EACH,Formação de professores e identidades docentes: formas de recepção de uma proposta de estágio obrigatório em escolas campo,Pesquisa,Celi Rodrigues Chaves Dominguez,1
2020,EACH,Fundos de impacto com enfoque na área ambiental: análise de casos relevantes,Pesquisa,Tania Pereira Christopoulos,1
2020,EACH,Futebol e promoção da saúde na adolescência,Cultura e Extensão,Alessandro Hervaldo Nicolai Ré,1
2020,EACH,GeroEduca60+,Cultura e Extensão,Meire Cachioni,3
2020,EACH,Ginástica para Todos e o programa USP 60+,Cultura e Extensão,Mariana Harumi Cruz Tsukamoto,1
2020,EACH,Ginástica para Todos na EACH - ações em novos tempos,Cultura e Extensão,Mariana Harumi Cruz Tsukamoto,1
2020,EACH,Giro Cultural USP,Cultura e Extensão,Ricardo Ricci Uvinha,8
2020,EACH,"HUMANIZAÇÃO NA ATENÇÃO AO TRABALHO DE PARTO, PARTO E PUERPÉRIO CULTURALMENTE COMPETENTE.",Pesquisa,Maria Aparecida de Jesus Belli,1
2020,EACH,Identificação de conceitos portais e conhecimentos problemáticos em disciplinas: o uso mapas conceituais para representação do relevo epistemológico,Pesquisa,Paulo Rogério Miranda Correia,1
2020,EACH,Idosos On-line: Letramento digital e uso de dispositivos móveis por pessoas idosas,Pesquisa,Meire Cachioni,1
2020,EACH,IMPACTOS DO ISOLAMENTO SOCIAL NOS PARAMETROS METABOLICOS DE INDIVIDUOS DISBETICOS DURANTE A PANDEMIA DE COVID-19,Pesquisa,Humberto Miguel Garay Malpartida,1
2020,EACH,INCORPORAÇÃO DE GRAFENO EM FIBRAS NATURAIS PARA  TÊXTEIS MÉDICOS,Pesquisa,Silgia Aparecida da Costa,1
2020,EACH,Índice de Capacidade Institucional dos Municípios: atualização dos municípios paulistas,Pesquisa,André Gal Mountian,1
2020,EACH,Influência do isolamento social decorrente da pandemia de COVID-19 na prática de atividade física e desenvolvimento motor de crianças pré-escolares.,Ensino,Alessandro Hervaldo Nicolai Ré,1
2020,EACH,Ingressantes no curso de bacharelado em Gestão Ambiental da EACH/USP: acolhimento e acompanhamento,Ensino,Helene Mariko Ueno,2
2020,EACH,Inovação social em serviços públicos de mobilidade urbana,Pesquisa,Sonia Regina Paulino,1
2020,EACH,Intervenções psicoeducativas sobre a COVID-19 aliadas a exercícios cognitivos para a promoção do envelhecimento ativo de profissionais da EACH-USP.,Ensino,Thais Bento Lima da Silva,4
2020,EACH,LabEduca60+: Estações de aprendizagem em Gerontologia Educacional,Ensino,Samila Sathler Tavares Batistoni,3
2020,EACH,Let s Talk Business and Economics,Cultura e Extensão,Silvio Yoshiro Mizuguchi Miyazaki,1
2020,EACH,Mapas conceituais para aprender e colaborar: um curso online da USP à disposição da sociedade por meio da plataforma Coursera,Cultura e Extensão,Paulo Rogério Miranda Correia,2
2020,EACH,"Mapeamento e categorização das ações de Educação Permanente, relacionadas à covid-19, na Atenção Primária à Saúde",Ensino,Eunice Almeida da Silva,3
2020,EACH,MCTQ Brasil: Caracterização de fenótipos circadianos da população brasileira,Pesquisa,Ana Amélia Benedito Silva,1
2020,EACH,Memoricidio na Cidade de São Paulo: Políticas públicas municipais e o apagamento de memória da cultura musical,Pesquisa,Diosnio Machado Neto,1
2020,EACH,Migrações do Nordeste para o Sudeste e História Oral: caracterização metodológica das pesquisas brasileiras,Pesquisa,Valéria Barbosa de Magalhães,1
2020,EACH,Mineração de dados eleitorais via Twitter: análise das campanhas políticas para a Prefeitura Municipal de São Paulo nas eleições de 2020.,Pesquisa,Cynthia Harumy Watanabe Correa,1
2020,EACH,Mitos e estereótipos sobre a velhice e o envelhecimento: divulgação científica a partir de revisão narrativa da produção gerontológica brasileira,Cultura e Extensão,Andrea Lopes,1
2020,EACH,Mobilização de capacidades estatais em contexto de crise: novas demandas para o ensino de Gestão de Políticas Públicas   Fase II,Ensino,Jose Carlos Vaz,2
2020,EACH,Modelagem para a criação de um modelo de sistematização das atividades educativas para profissionais de saúde,Ensino,Eunice Almeida da Silva,6
2020,EACH,Modelos de contratualização de saúde no estado de São Paulo: Estudo de caso dos Hospitais Regionais de Sorocaba e São José dos Campos,Pesquisa,Flávia Mori Sarti,1
2020,EACH,"Modelos de manequins para o Ensino Baseado em Simulações, na disciplina de  Assistência às Urgências e Emergências  do curso de Obstetrícia EACH-USP",Ensino,Natalucia Matos Araújo de Carvalho,1
2020,EACH,Modelos de representação distribuída para análise automática de processos de negócio,Pesquisa,Sarajane Marques Peres,1
2020,EACH,Modernização do ensino de Computação Orientada a Objetos,Ensino,Daniel de Angelis Cordeiro,1
