Edital,Unidade,Título,Vertente,Orientador,Total de Bolsa
2022,CENA,Conscientização da comunidade de Piracicaba (SP) e região sobre o uso de medicamentos,Cultura e Extensão,Ernani Pinto Junior,1
2022,CENA,Criação de histórias em quadrinhos como material de apoio didático para ensino de Ciências para crianças do ensino fundamental I,Cultura e Extensão,Flavia Vischi Winck,3
2022,CENA,Determinação de metabólitos na cepa de cianobactéria Anagnostidinema amphibium sob diferentes parâmetros de cultivo,Pesquisa,Ernani Pinto Junior,1
2022,CENA,Determinação do teor alcoólico em kombuchas explorando fotometria com imagens digitais,Pesquisa,Fabio Rodrigo Piovezani Rocha,1
2022,CENA,EFEITOS DAS NANOPARTÍCULAS DE ÓXIDO DE ZINCO NO METABOLISMO DA MICROBIOTA RUMINAL E DIGESTIBILIDADE APARENTE DA DIETA,Pesquisa,Helder Louvandini,4
2022,CENA,"Elaboração e aplicação de atividades educacionais sobre o tema  Água  - ensino infantil e a comunidade do campus  Luiz de Queiroz , USP.",Cultura e Extensão,Plinio Barbosa de Camargo,3
2022,CENA,Exploração de vídeos para a determinação de atividade enzimática de lactoperoxidase em leite,Pesquisa,Fabio Rodrigo Piovezani Rocha,1
2022,CENA,Fundamentos de meta-análise para criar um banco de dados para emissão de metano entérico de pequenos ruminantes,Pesquisa,Adibe Luiz Abdalla,1
2022,CENA,Isótopos estáveis na identificação de gases de efeito estufa de gramíneas e leguminosas incubadas in vitro,Pesquisa,Adibe Luiz Abdalla,1
2022,CENA,MODULAÇÃO DO TEOR DE PROTEÍNAS DE RESERVA EM SEMENTES DE SOJA (Glycine max (L.) Merrill) POR MEIO DE TOP-UP FOLIAR,Pesquisa,Hudson Wallace Pereira de Carvalho,2
2022,CENA,Quantificação ddo fitopatógeno Moniliophtora perniciosa para avaliar a colonização em mutantes de tomateiro contrastantes para a sinalização de Auxina,Pesquisa,Antonio Vargas de Oliveira Figueira,1
2022,CENA,Seleção in silico de introns de cana-de-açúcar com potencial para melhorar o processo de edição de genoma,Pesquisa,Diego Mauricio Riaño Pachón,1
2022,CENA,Utilização da biomassa de cianobactéria como biofertilizante em culturas de morango (Fragaria vesca),Pesquisa,Ernani Pinto Junior,1
2022,CEPEUSP,Butantã+Caminhável,Cultura e Extensão,Luiz Eduardo Pinto Basto Tourinho Dantas,3
2022,CEPEUSP,PROGRAMA DE DESENVOLVIMENTO HUMANO PELO ESPORTE: FORMAÇÃO PARA VIDAS+ATIVAS,Cultura e Extensão,Luiz Eduardo Pinto Basto Tourinho Dantas,6
2022,CEUMA,Práticas audiovisuais: ações de extensão no núcleo audiovisual do Centro Universitário MariAntonia (CEUMA),Cultura e Extensão,José Tavares Correia de Lira,4
2022,CEUMA,Práticas de difusão: núcleo de comunicação do Centro Universitário MariAntonia - CEUMA/USP,Cultura e Extensão,Ana Claudia Scaglione Veiga de Castro,4
2022,CEUMA,Práticas de preservação cultural: ações para a constituição de um centro de memória e documentação no CEUMA,Cultura e Extensão,José Tavares Correia de Lira,2
2022,CEUMA,Práticas expográficas: ações de extensão no núcleo expositivo do Centro Universitário MariAntonia,Cultura e Extensão,José Tavares Correia de Lira,4
2022,CEUMA,Práticas mediativas: ações curatoriais e educativas no Centro Universitário MariAntonia,Cultura e Extensão,Ana Claudia Scaglione Veiga de Castro,4
2022,CienTec,"CienTec na Sociedade - Sociedade no Cientec: formação de mediadores, atendimento ao público e ações externas",Cultura e Extensão,Suzana Ursi,16
2022,CienTec,CienTec na Sociedade - Sociedade no Cientec: percepções dos mediadores sobre sua formação e atuação,Pesquisa,Suzana Ursi,6
2022,CINUSP,PROJETO CINUSP Paulo Emilio,Cultura e Extensão,Eduardo Victorio Morettin,10
2022,CORAL USP,Educanto: oficinas de desenvolvimento de competências em canto coral para alunos da USP com formação musical e conhecimento vocal,Cultura e Extensão,Marli Quadros Leite,8
2022,CPC,"Educação e patrimônio na USP: conceituação e práticas na Casa de Dona Yayá
Centro de Preservação Cultural   CPC/USP",Cultura e Extensão,Simone Scifoni,5
2022,CPC,Imagens para o patrimônio: concurso de fotografias do patrimônio da USP,Cultura e Extensão,Flávia Brito do Nascimento,5
2022,CPC,Inventário Participativo de Referências Culturais da USP,Cultura e Extensão,Flávia Brito do Nascimento,7
2022,CPC,Patrimônio da USP: guias e roteiros de visitação nos Campi,Cultura e Extensão,Flávia Brito do Nascimento,7
2022,EACH,Upcycling Fashion - um Novo Paradigma de Produção Gerando Renda para População em Situação de R,Ensino,Francisca Dantas Mendes,2
2022,EACH,USP60+: atividade YURA com música para idos,Cultura e Extensão,Rosa Yuka Sato Chubaci,3
2022,EACH,A ARTE DO CARIMBO DE PLACENTAS: TRANSLAÇÃO E DIVULGAÇÃO DO CONHECIMENTO NAS REDES SOCIAIS,Cultura e Extensão,Natalucia Matos Araújo de Carvalho,1
2022,EACH,A citocina FAM3B e os parâmetros metabólicos de indivíduos diabéticos durante a COVID-19,Pesquisa,Humberto Miguel Garay Malpartida,1
2022,EACH,A Ecocrítica como estratégia em prol da expansão de consciência socioambiental e com foco em maior eficácia no enfrentamento da crise ambiental,Pesquisa,André Felipe Simões,1
2022,EACH,A Economia Política e a burocracia imperial brasileira: um estudo de caso,Pesquisa,Agnaldo Valentin,1
2022,EACH,A Hipótese do Contínuo,Pesquisa,Antonio Calixto de Souza Filho,1
2022,EACH,A hipótese do contínuo,Pesquisa,Antonio Calixto de Souza Filho,1
2022,EACH,A IMPLEMENTAÇÃO DO AUXÍLIO EMERGENCIAL E O PAPEL DA CAIXA ECONÔMICA FEDERAL,Pesquisa,André Gal Mountian,1
2022,EACH,A regionalização do orçamento público no município de São Paulo: Relevância para compreensão de desigualdades,Pesquisa,Ursula Dias Peres,3
2022,EACH,ABELHAS E SOCIEDADE: BIODIVERSIDADE NATIVA COMO ESTRATÉGIA PARA A PARTICIPAÇÃO SOCIAL NAS QUESTÕES RELACIONADAS À JUSTIÇA CLIMÁTICA,Pesquisa,Rosely Aparecida Liguori Imbernon,4
2022,EACH,Abelhas nativas sem ferrão: uma ferramenta para o Ensino de Educação Ambiental e Ecologia,Pesquisa,Verónica Marcela Guridi,2
2022,EACH,Abelhas sem ferrão e seu manejo: divulgação científica como ferramenta para o engajamento em um projeto de Ciência Cidadã.,Cultura e Extensão,Tiago Mauricio Francoy,2
2022,EACH,Acessibilidade em museus: uma análise do acesso de pessoas com deficiência física em São Paulo - SP,Pesquisa,Juliana Pedreschi Rodrigues,2
2022,EACH,Acessibilidade: uma análise do acesso de pessoas com deficiência física em museus e espaços culturais do centro velho da cidade de São Paulo,Pesquisa,Juliana Pedreschi Rodrigues,2
2022,EACH,ACH1535   Recursos Culturais e Patrimônio Histórico no Lazer e Turismo: incorporação e geração de conteúdo vinculado a projeto CAEG,Ensino,André Fontan Kohler,1
2022,EACH,Ações para aumentar a participação feminina e reduzir a disparidade de gênero na área da computação,Cultura e Extensão,Marcelo Medeiros Eler,2
2022,EACH,Acolhe EACH: estratégias para promover a inclusão e evitar a evasão de estudantes na EACH-USP,Ensino,Humberto Miguel Garay Malpartida,3
2022,EACH,Acompanhamento dos Egressos do Bacharelado em Gestão de Políticas Públicas da EACH-USP (2008-2021).,Ensino,Fernando de Souza Coelho,1
2022,EACH,"Acompanhamento, divulgação e Avaliação das atividades do Ciclo Básico da EACH/USP",Ensino,Alexandre Ferreira Ramos,3
2022,EACH,Agenda governamental em discussão - Fase IV: debates no ensino e desenvolvimento de competências de liderança em Gestão de Políticas Públicas,Ensino,Jose Carlos Vaz,6
2022,EACH,AGENTES COMUNITÁRIOS EM AÇÃO: INSTRUMENTALIZANDO E CONSTRUINDO UM VÍNCULO  SAUDÁVEL JUNTO ÀS IMIGRANTES GRÁVIDAS,Pesquisa,Dora Mariela Salcedo Barrientos,1
2022,EACH,"Análise da atuação política da indústria do plástico no Brasil: coalizões, ideias e interesses",Pesquisa,Cristiane Kerches da Silva Leite,3
2022,EACH,ANÁLISE DA PRODUÇÃO CIENTÍFICA UTILIZANDO DADOS DA EXECUÇÃO ORÇAMENTÁRIA DAS FINANÇAS DOS MUNICÍPIOS BRASILEIROS (FINBRA),Pesquisa,Gisele da Silva Craveiro,2
2022,EACH,Análise do Perfil e da Complexidade do Cuidado de Idosos Assistidos pelo Programa de Acompanhante de Idosos.,Pesquisa,Ruth Caldeira de Melo,2
2022,EACH,ANÁLISE DOS DESFECHOS MATERNOS E PERINATAIS DE UMA CASA DE PARTO PRIVADA DA CIDADE DE SÃO PAULO,Pesquisa,Nadia Zanon Narchi,1
2022,EACH,Análise molecular do processo de miogênese de células musculares bovinas cultivadas em scaffolds comestíveis plant-based,Pesquisa,Viviane Abreu Nunes Cerqueira Dantas,1
2022,EACH,Aplicações de métodos de sistemas complexos à análise da embriogênese e tumorigênese,Pesquisa,Alexandre Ferreira Ramos,1
2022,EACH,Aplicativo móvel Diário da Gestante: um projeto de intervenção na Unidade Básica de Estratégia Saúde da Família Três Pontes,Cultura e Extensão,Patrícia Wottrich Parenti,1
2022,EACH,Apoio ao desenvolvimento do algoritmo X-Processes de descoberta de modelos de processo,Pesquisa,Marcelo Fantinato,1
2022,EACH,Aprendendo sobre coalizões de defesa: guia metodológico para a pesquisa e o ensino em análise de políticas públicas na Graduação.,Ensino,Cristiane Kerches da Silva Leite,2
2022,EACH,Aproveitamento de resíduos de poda com a comunidade: integração e capacitação,Cultura e Extensão,Renata Colombo,2
2022,EACH,As Ciências Naturais na Creche Oeste: memórias docentes,Pesquisa,Celi Rodrigues Chaves Dominguez,2
2022,EACH,As Políticas Públicas e o Processo de ONGuização do Estado e dos Movimentos Sociais,Pesquisa,Alessandro Soares da Silva,4
2022,EACH,Associações entre a duração e qualidade do sono de gestantes no 3  trimestre com a duração do trabalho de parto,Pesquisa,Mario Pedrazzoli Neto,3
2022,EACH,Atividade física e desenvolvimento motor: efeito de um programa de intervenção baseado na escola e na família durante a infância.,Pesquisa,Alessandro Hervaldo Nicolai Ré,4
2022,EACH,ATUAÇÃO DA OBSTETRIZ NA ASSISTÊNCIA ÀS TECNOLOGIAS CONCEPTIVAS NO BRASIL E NO MUNDO,Pesquisa,Régia Cristina Oliveira,1
2022,EACH,Avaliação da alimentação sustentável na perspectiva de estudantes universitários,Pesquisa,Daniel de Angelis Cordeiro,1
2022,EACH,"AVALIAÇÃO DA ASSISTÊNCIA PRÉ-NATAL NO MUNICÍPIO
DE OSASCO   SÃO PAULO (Continuidade de projeto)",Pesquisa,Marlise de Oliveira Pimentel Lima,1
2022,EACH,Avaliação da assistência pré-natal prestada por profissionais médicos e não médicos em uma Unidade Básica de Estratégia Saúde da Família,Pesquisa,Patrícia Wottrich Parenti,2
2022,EACH,Avaliação da expressão de ENPP-1 em fígado e tecido adiposo de camundongos fêmeas obesas,Pesquisa,Anna Karenina Azevedo Martins,2
2022,EACH,Avaliação do processo de miogênese em células musculares bovinas cultivadas em suportes de colágeno: perspectivas para uso na área de carne cultivada,Pesquisa,Viviane Abreu Nunes Cerqueira Dantas,1
2022,EACH,BANCA DA CIÊNCIA,Cultura e Extensão,Luis Paulo de Carvalho Piassi,8
2022,EACH,BIBLIOTECA EACH USP E PLATAFORMAS VIRTUAIS DE COMUNICAÇÃO,Cultura e Extensão,Maria Eliza Mattosinho Bernardes,6
2022,EACH,Biologia do sono : produção de curso para a plataforma de e-learning Coursera,Ensino,Mario Pedrazzoli Neto,2
2022,EACH,CACAU E CULTURA: CONTINUAÇÃO DA PRODUÇÃO DE CONTEÚDO SOBRE CACAU FINO E CHOCOLATES BEAN TO BAR PARA REDES SOCIAIS DIGITAIS,Cultura e Extensão,Mariana Bueno de Andrade Matos,2
2022,EACH,CANAL DE LCN: informação e divulgação do curso de Licenciatura em Ciências da Natureza,Ensino,Paulo Rogério Miranda Correia,2
2022,EACH,Características de uma implementação em paralelo do método SPH com o uso da tecnologia de GLSL (OpenGL Shading Language),Pesquisa,Helton Hideraldo Biscaro,1
2022,EACH,Caracterização de linhagens de Saccharomyces cerevisiae com deleções em manosiltransferases e em genes da resposta a proteínas desenoveladas,Pesquisa,José Ribamar dos Santos Ferreira Júnior,1
2022,EACH,"Caracterização físico-química do mel de Tetragona clavipes (Hymenoptera, Meliponini) produzido no estado de São Paulo.",Pesquisa,Tiago Mauricio Francoy,1
2022,EACH,"Caracterização Microscópica das Diatomáceas Associadas aos Sedimentos que Preenchem a Cratera de Colônia, SP",Pesquisa,Victor Velazquez Fernandez,1
2022,EACH,Centro de documentação   História e Memória da Obstetrícia no Brasil,Cultura e Extensão,Elizabete Franco Cruz,2
2022,EACH,"Cientista inovador: mapeamento, análise e proposição de metodologia",Pesquisa,Luciane Meneguin Ortega Vidal,3
2022,EACH,"Cine Debate: Democracia, Direitos Humanos e Diversidade no Cinema e no cotidiano da EACH-USP",Cultura e Extensão,Ester Gammardella Rizzi,2
2022,EACH,CLUBES ESCOLARES DE CIÊNCIAS DA EACH/USP,Cultura e Extensão,Luis Paulo de Carvalho Piassi,7
2022,EACH,COLETÂNEA SAÚDE DA MULHER: estratégia educativa na Atenção Primária à Saúde,Ensino,Patrícia Wottrich Parenti,1
2022,EACH,Comércio bilateral brasileiro de vacinas para medicina humana e seus ingredientes,Pesquisa,Silvio Yoshiro Mizuguchi Miyazaki,1
2022,EACH,Comitês de classificadores baseados em rastreamento de olhar em segmentos de vídeos para o auxílio ao diagnóstico do transtorno do espectro autista,Pesquisa,Ariane Machado Lima,1
2022,EACH,Como as técnicas de estudo da célula beta pancreática se modificaram nos últimos 40 anos? - Trechos de história da ciência no Estado de São Paulo,Pesquisa,Anna Karenina Azevedo Martins,1
2022,EACH,"Como foi ou está sendo o curso: avaliação do Curso de Bacharelado em Lazer e Turismo da EACH-USP, segundo seus discentes e egressos",Pesquisa,André Fontan Kohler,1
2022,EACH,"Comportamentos protetores, profiláticos e de vigilância em saúde sexual e reprodutiva na vivência de universitários",Pesquisa,Celia Regina Maganha e Melo,1
2022,EACH,Concursos Públicos em Pequenos e Médios Municípios: guia para gestores públicos locais,Pesquisa,Fernando de Souza Coelho,1
2022,EACH,"CONECTANDO EGRESSOS, DOCENTES E GRADUANDOS EM LICENCIATURA EM CIÊNCIAS DA NATUREZA",Ensino,Rodrigo Hirata Willemart,2
2022,EACH,CONSTRUÇÃO DE ESTUDOS DE CASO NA ÁREA DE POLÍTICAS DE PROMOÇÃO DA ATIVIDADE FÍSICA,Ensino,Douglas Roque Andrade,1
2022,EACH,Criação de conteúdo de podcasts sobre conceitos e desafios da área de computação para a comunidade de tecnologia,Cultura e Extensão,Marcelo Medeiros Eler,2
2022,EACH,"Cuidando de idosos: mapeamento, análise e desenvolvimento de ferramenta",Pesquisa,Luciane Meneguin Ortega Vidal,2
2022,EACH,"Descrição de uma nova espécie de opilião do gênero Triglochinura Mello-Leitão, 1924 (Arachnida: Opiliones: Laniatores)",Pesquisa,Marcos Ryotaro Hara,1
2022,EACH,Desenvolvimento de ferramentas e métodos de ensino para justiça climática,Ensino,Sylmara Lopes Francelino Gonçalves Dias,2
2022,EACH,Desenvolvimento de ferramentas para a aplicação da  aula invertida  (flipped classroom) como um modelo pedagógico,Ensino,Humberto Miguel Garay Malpartida,2
2022,EACH,Desenvolvimento de Materiais Didáticos Relacionados com Química Forense,Ensino,Káthia Maria Honorio,2
2022,EACH,DESENVOLVIMENTO DE PROJETOS DE ENSINO PARA POLÍTICAS PÚBLICAS: BOLETIM DE POLÍTICAS PÚBLICAS,Ensino,André Gal Mountian,3
2022,EACH,Desenvolvimento de têxteis fotoprotetores.,Pesquisa,Silgia Aparecida da Costa,1
2022,EACH,Desenvolvimento de uma ferramenta de apoio à coordenação do curso de Sistemas de Informação,Ensino,José de Jesus Pérez Alcazár,2
2022,EACH,DESENVOLVIMENTO E ATUALIZAÇÃO DO PORTAL CONTEMPORÂNEO DA AMÉRICA LATINA E CARIBE,Cultura e Extensão,Vivian Grace Fernandez Davila Urquidi,2
2022,EACH,"Design, trabalho e renda solidárias: introdução ao desenho gráfico e digital 3D em moda",Cultura e Extensão,Antonio Takao Kanamaru,2
2022,EACH,DETERMINALÇÃO DO NÍVEL DE ATIVIDADE FÍSICA E DO LETRAMENTO FUNCIONAL EM SAÚDE DE IDOSOS FRÁGEIS CARDIOPATAS,Pesquisa,Francisco Luciano Pontes Junior,1
2022,EACH,"Didática do desenho com softwares de imagem em design de moda em 
ACH 2552 - Desenho Têxtil e Moda II",Ensino,Antonio Takao Kanamaru,1
2022,EACH,DIFUSÃO DE CONCEITOS SOBRE QUALIDADE DO AR E SUA RELAÇÃO COM OS OBJETIVOS DE DESENVOLVIMENTO SUSTENTÁVEL DA ONU,Cultura e Extensão,Flávia Noronha Dutra Ribeiro,1
2022,EACH,Dinheiro e política: um estudo do financiamento eleitoral lícito e ilícito no Brasil contemporâneo,Pesquisa,Wagner Pralon Mancuso,2
2022,EACH,Divulgação Científica sobre o tema Nanotecnologia para alunos e/ou professores da rede pública,Cultura e Extensão,Miriam Sannomiya,5
2022,EACH,Doença de Paget e Química Medicinal: Possibilidades para a Descoberta de Potenciais Candidatos a Fármacos,Pesquisa,Káthia Maria Honorio,1
2022,EACH,e-Brincando que a gente enfrenta a obesidade infantil,Cultura e Extensão,Anna Karenina Azevedo Martins,3
2022,EACH,"EACH Cultural e Natural: criação e operação de visitas, passeios e trilhas de cultura e
patrimônio e de aventura e natureza em São Paulo, 2022-2023",Cultura e Extensão,André Fontan Kohler,1
2022,EACH,Educação e promoção da saúde das mulheres no contexto da Atenção Primária à Saúde,Ensino,Celia Regina Maganha e Melo,1
2022,EACH,"Educação Multissensorial do Programa Espaço, Ciência, Cultura e Educação   ECCE",Cultura e Extensão,Rosely Aparecida Liguori Imbernon,1
2022,EACH,EDUCAÇÃO PERMANENTE EM SAÚDE: LEVANTAMENTO DE DADOS PRIMÁRIOS E SECUNDÁRIOS NA COORDENADORIA SUL DO MUNICÍPIO DE SÃO PAULO,Ensino,Régia Cristina Oliveira,2
2022,EACH,Educação permanente em saúde: levantamento de dados primários e secundários nas Coordenadorias Centro e Oeste do Município de São Paulo.,Ensino,Maria Aparecida de Jesus Belli,2
2022,EACH,"EDUCAÇÃO PERMANENTE EM SAÚDE: LEVANTAMENTO DE DADOS PRIMÁRIOS E SECUNDÁRIOS NAS COORDENADORIAS SUDESTE, NORTE E LESTE DO MUNICÍPIO DE SÃO PAULO",Ensino,Eunice Almeida da Silva,8
2022,EACH,EDUCAÇÃO PERMANENTE EM SAÚDE: SISTEMATIZAÇÃO DE DADOS POR SISTEMAS DE INFORMAÇÃO (SI),Pesquisa,Esteban Fernandez Tuesta,2
2022,EACH,Efeito de compostos presentes nos extratos de Uncaria tomentosa contra a lipotoxicidade induzida pelo ácido palmítico,Pesquisa,Viviane Abreu Nunes Cerqueira Dantas,1
2022,EACH,EFEITO DO RITMO DE EXERCÍCIO SOBRE A PERCEPÇÃO DE TEMPO E VARIÁVEIS PSICOFISIOLÓGICAS EM EXERCÍCIOS DE DIFERENTES INTENSIDADES,Pesquisa,Flávio de Oliveira Pires,2
2022,EACH,"Elaboração de Cartilha sobre Cuidado Perineal Durante Gestação, Parto e Pós-Parto",Pesquisa,Roselane Gonçalves,1
2022,EACH,ENSAIO CLÍNICO RANDOMIZADO CONTROLADO POR PLACEBO: EFEITO DA EXPECTATIVA SOBRE MECANISMSOS NEUROFISIOLÓGICOS,Pesquisa,Flávio de Oliveira Pires,1
2022,EACH,Ensinando e aprendendo: investigações e práticas sobre educação não formal no Galpão de Cultura do Jardim Lapenna,Ensino,Juliana Pedreschi Rodrigues,4
2022,EACH,Ensino de lógica e conceitos de programação de computadores para alunos de Escolas Técnicas Estaduais (ETECs),Cultura e Extensão,Marcelo Medeiros Eler,2
2022,EACH,Ensino de programação com base em conceitos de robótica social e programação por blocos,Cultura e Extensão,Sarajane Marques Peres,2
2022,EACH,"ENTREVISTAS COM ATORES DE GESTÃO PÚBLICA, PRIVADA E DA SOCIEDADE CIVIL ORGANIZADA NA ÁREA DE PROMOÇÃO DA ATIVIDADE FÍSICA E MOBILIDADE ATIVA.",Pesquisa,Douglas Roque Andrade,3
2022,EACH,Escola Digital   utilizando a tecnologia para resolver problemas sociais,Ensino,Luciane Meneguin Ortega Vidal,2
2022,EACH,Estratégias e algoritmos para rastreamento de estruturas musicais na música de cinema,Pesquisa,Regis Rossi Alves Faria,1
2022,EACH,Estudantes tutores: Apoio ativo à permanência mediante a promoção do bem-estar estudantil,Ensino,Gerardo Kuntschik,2
2022,EACH,Estudos dos biomordentes aplicados nos tingimentos com corantes naturais em substratos têxteis,Pesquisa,Sirlene Maria da Costa,1
2022,EACH,Estudos in silico de Candidatos a Inibidores de Alvos Relacionados com SARS-CoV-2,Pesquisa,Káthia Maria Honorio,1
2022,EACH,"Evasão do curso de graduação antes, durante e após a suspensão das atividades presenciais em 2020 e 2021",Ensino,Alessandro Hervaldo Nicolai Ré,1
2022,EACH,Explorando os saberes matemáticos através da ExpoMat.,Cultura e Extensão,Rosana Retsos Signorelli Vargas,3
2022,EACH,Expressão e caracterização da enzima superóxido dismutase (SOD) do fungo filamentoso Trichoderma reesei,Pesquisa,Felipe Santiago Chambergo Alcalde,1
2022,EACH,Expressão e caracterização de enzimas quimeras antioxidantes,Pesquisa,Felipe Santiago Chambergo Alcalde,1
2022,EACH,"EXTRA TRIBUTAÇÃO E REGRESSIVIDADE, PELA NÃO ATUALIZAÇÃO DOS VALORES DA TABELA MENSAL SOBRE A RENDA DA PESSOA FÍSICA?",Pesquisa,Marcelo Arno Nerling,2
2022,EACH,Ferramentas de Gestão e Acompanhamento voltado para Instituições de Longa Permanência para Idosos: uma revisão de escopo.,Pesquisa,Ruth Caldeira de Melo,1
2022,EACH,FORMAÇÃO HUMANA EM AULAS DE CIÊNCIAS: PROMOVER A TRANSFORMAÇÃO NA CONVIVÊNCIA,Pesquisa,Maria Elena Infante Malachias,1
2022,EACH,Futebol e promoção da saúde na adolescência.,Cultura e Extensão,Alessandro Hervaldo Nicolai Ré,3
2022,EACH,Gerador Autom ́atico de C ́odigo (programas) Baseado em Grafos de Conhecimento,Pesquisa,Fábio Nakano,1
2022,EACH,GESTOR PÚLICO MIRIM: DESENVOLVIMENTO DE MATERIAL EDUCATIVO SOBRE POLÍTICAS PÚBLICAS,Cultura e Extensão,André Gal Mountian,3
2022,EACH,GINÁSTICA PARA TODOS NA EACH: PROMOVENDO REENCONTROS,Cultura e Extensão,Mariana Harumi Cruz Tsukamoto,4
2022,EACH,Giro Cultural USP,Cultura e Extensão,Ricardo Ricci Uvinha,10
