Edital,Unidade,Título,Vertente,Orientador,Total de Bolsa
2025,CENA,APLICAÇÃO FOLIAR DE SELÊNIO PARA AUMENTO DO TEMPO DE PRATELEIRA DE MORANGOS,Cultura e Extensão,Hudson Wallace Pereira de Carvalho,1
2025,CENA,Átomos que contam histórias: isótopos estáveis e suas aplicações agroambientais nas mídias digitais,Cultura e Extensão,Eduardo Mariano,1
2025,CENA,Avaliação de parâmetros hídricos qualitativos em corpos hídricos: microbacia do Ribeirão Piracicamirim e nascentes do campus  Luiz de Queiroz  - USP,Pesquisa,Plinio Barbosa de Camargo,1
2025,CENA,Avaliação do impacto da adubação nitrogenada no crescimento e rendimento de biomassa de cana-energia soca em condições comerciais de cultivo,Pesquisa,Cassio Hamilton Abreu Junior,1
2025,CENA,Dietas enriquecidas com bonechar como estratégia de mitigação da toxicidade de thiamethoxam em abelhas,Pesquisa,Kassio Ferreira Mendes,1
2025,CENA,Efeito da associação de aminoácidos de origem animal e fúngicos na absorção foliar de magnésio e potássio em soja,Pesquisa,Hudson Wallace Pereira de Carvalho,1
2025,CENA,Elaboração e aplicação de atividades educacionais sobre o tema  Água  para crianças do ensino fundamental e comunidade externa à ESALQ-USP,Cultura e Extensão,Plinio Barbosa de Camargo,1
2025,CENA,"Ensaio de desempenho e emissão de metano entérico em ovinos suplementados com macroalgas
tropicais.",Pesquisa,Adibe Luiz Abdalla,1
2025,CENA,Estudo  in vivo  de proteínas interatoras à AtPI4Kγ1 em Arabidopsis thaliana,Pesquisa,Francisco Scaglia Linhares,1
2025,CENA,EXPERIÊNCIAS LÚDICAS COM JOGOS DE TABULEIRO MODERNOS PARA ATIVIDADES DE INCLUSÃO E PERTENCIMENTO,Inclusão e Pertencimento,Alex Virgilio,1
2025,CENA,EXPERIÊNCIAS LÚDICAS COM JOGOS DE TABULEIRO MODERNOS PARA ATIVIDADES EXTENSIONISTAS,Cultura e Extensão,Alex Virgilio,1
2025,CENA,Extensão rural integrada ao monitoramento apícola: resíduos em mel e áreas de forrageio em Piracicaba-SP,Cultura e Extensão,Kassio Ferreira Mendes,1
2025,CENA,Identificação de Elementos de Transposição expressos especificamente em estresse hídrico em gramíneas C4,Pesquisa,Diego Mauricio Riaño Pachón,1
2025,CENA,Inoculantes microbianos como impulsionadores da absorção de nitrogênio em Megathyrsus maximus cv. Mombaça: elucidando ajustes morfofisiológicos,Pesquisa,José Lavres Junior,1
2025,CENA,Modelagem preditiva de isoscapes de delta-18O para rastreamento da origem da madeira na Amazônia: uso de aprendizado de máquina interpretável,Pesquisa,Deoclecio Jardim Amorim,1
2025,CENA,MONITORAMENTO DA FAUNA NAS ESTAÇÕES DE TRATAMENTO DE ESGOTO NO CAMPUS USP  LUIZ DE QUEIROZ,Cultura e Extensão,Marli de Fatima Fiore,1
2025,CENA,Monitoramento de fluxo de seiva em árvores do Parque Ibirapuera e a relação com a sazonalidade local,Pesquisa,Giuliano Maselli Locosselli,1
2025,CENA,"Narrativas do CENA: Memória, Identidade e Pertencimento",Inclusão e Pertencimento,Hudson Wallace Pereira de Carvalho,1
2025,CENA,Obtenção de cultivo autônomo in vitro de raízes de Citrus empregando Agrobacterium rhizogenes,Pesquisa,Antonio Vargas de Oliveira Figueira,1
2025,CENA,Projeto Saberando: histórias em quadrinhos como material de apoio didático para ensino de Ciências para crianças do ensino fundamental,Cultura e Extensão,Flavia Vischi Winck,1
2025,CENA,Sensor optoeletrônico e fotometria por imagens digitais para o monitoramento do processo de destilação de cachaça,Pesquisa,Fabio Rodrigo Piovezani Rocha,1
2025,CENA,Volatilização de amônia de ureia tratada com argilas zeólitas,Pesquisa,Eduardo Mariano,1
2025,CEPEUSP,PROGRAMA DE DESENVOLVIMENTO HUMANO PELO ESPORTE: FORMAÇÃO PARA VIDAS+ATIVAS,Inclusão e Pertencimento,Luiz Eduardo Pinto Basto Tourinho Dantas,1
2025,CEUMA,"Práticas de cultura e extensão no Centro Maria Antonia: atividades ligadas à memória, educação, audiovisual, expografia, biblioteca e comunicação",Cultura e Extensão,Ana Claudia Scaglione Veiga de Castro,11
2025,CienTec,Elaboração de recursos educacionais sobre coleções botânicas para alunos do Ensino Básico,Cultura e Extensão,Juliana Hanna Leite El Ottra,1
2025,CienTec,"Parque CienTec: formação de mediadores, atendimento ao público visitante e interação dialógica com a comunidade do entrono",Cultura e Extensão,Suzana Ursi,14
2025,CienTec,Relação Parque CienTec-Sociedade: desenvolvimento de materias educativos na perspectiva da Educação Inclusiva,Inclusão e Pertencimento,Suzana Ursi,1
2025,CINUSP,PROJETO CINUSP Paulo Emilio,Cultura e Extensão,Eduardo Victorio Morettin,10
2025,CORAL USP,CORALUSP 58 ANOS: EXPERIÊNCIAS DE PRODUÇÃO MUSICAL   DA DOCUMENTAÇÃO AOS BASTIDORES,Cultura e Extensão,Marli Quadros Leite,5
2025,EACH,A atuação de obstetrizes no acesso ao planejamento reprodutivo e cuidado de mulheres para a dupla maternidade,Inclusão e Pertencimento,Glauce Cristine Ferreira Soares,1
2025,EACH,A atuação do gestor da longevidade no Programa de envelhecimento Ativo de trabalhadores de universidade pública,Ensino,Beatriz Aparecida Ozello Gutierrez,1
2025,EACH,A CIDADE CONSTITUCIONAL E ORGÂNICA: LENTES NA CAMARA MUNICIPAL DE VEREADORES,Cultura e Extensão,Marcelo Arno Nerling,1
2025,EACH,"A coleção de plantas do Herbário SPFE da Escola de Artes, Ciências e Humanidades: identificação, organização e informatização",Ensino,Leonardo Dias Meireles,1
2025,EACH,A escuta como prática política: produção de saberes nas rimas da Batalha da Aldeia,Pesquisa,Diosnio Machado Neto,1
2025,EACH,A experiência de pessoas negras na USP60+,Inclusão e Pertencimento,Rosa Yuka Sato Chubaci,1
2025,EACH,"A implementação do yoga como prática integrativa complementar em uma roda de gestantes, puérperas e familiares: um método não farmacológico",Cultura e Extensão,Patrícia Wottrich Parenti,1
2025,EACH,A Influência da Geração do Líder sobre o Estilo de Liderança Percebido pelos Liderados,Pesquisa,Andrea Leite Rodrigues,1
2025,EACH,A relação entre brincar e desenvolvimento infantil na faixa etária de 0 há 3 anos: Revisão da literatura,Pesquisa,Jacqueline Isaac Machado Brigagão,1
2025,EACH,A solidão como fator de risco para desfechos metabólicos na gestação: um estudo misto,Pesquisa,Humberto Miguel Garay Malpartida,1
2025,EACH,A USP e o Pimentas/Guarulhos: diálogo por meio da cultura e extensão,Cultura e Extensão,Heber Silveira Rocha,2
2025,EACH,Abelhas nativas sem ferrão: uma ferramenta para o Ensino de Educação Ambiental e Ecologia,Cultura e Extensão,Verónica Marcela Guridi,2
2025,EACH,Abelhas nativas sem ferrão: uma ferramenta para o Ensino de Educação Ambiental e Ecologia,Pesquisa,Verónica Marcela Guridi,1
2025,EACH,Acesso à saúde e experiências de parto de mulheres residentes na zona rural do município de Araxá/MG.,Pesquisa,Bianca Alves de Oliveira Zorzam,1
2025,EACH,ACH1535   Recursos Culturais e Patrimônio Histórico no Lazer e Turismo: incorporação e geração de novos conteúdos e metodologias ativas de ensino,Ensino,André Fontan Kohler,1
2025,EACH,Acompanhamento dos Egressos de LCN e Biotec,Ensino,Carlos Molina Mendes,1
2025,EACH,"Acompanhamento dos(as) Egressos(as) dos Cursos de Bacharelado, Mestrado e Especialização em GPP da EACH-USP",Ensino,Fernando de Souza Coelho,1
2025,EACH,Acordos Climáticos Internacionais e o Setor Marítimo,Ensino,Andrea Lucchesi,1
2025,EACH,Agenda Governamental em Pauta - Fase VII: Debates em Gestão de Políticas Públicas,Cultura e Extensão,Jose Carlos Vaz,1
2025,EACH,Agendas legislativas: comparando o sucesso do lobbying das entidades de cúpula do sistema corporativista durante o governo Lula 3 (2023-2026),Pesquisa,Wagner Pralon Mancuso,1
2025,EACH,"Agricultura Urbana e Periurbana e Compostagem: Modelos de Implementação
Uma possibilidade circular de combate ao desperdício",Cultura e Extensão,Eduardo de Lima Caldas,1
2025,EACH,Além da dor: Audiovisual sobre as percepções de dor e sofrimento no parto,Ensino,Edemilson Antunes de Campos,1
2025,EACH,Ampliação da Ontologia O3PO para modelagem de equipamentos em FPSO,Pesquisa,José de Jesus Pérez Alcazár,1
2025,EACH,Análise da abordagem dos conceitos dos direitos sexuais e da justiça reprodutiva de cursos na área de saúde em uma universidade pública de São Paulo,Pesquisa,Roselane Gonçalves,1
2025,EACH,"ANÁLISE DA DOR E ANSIEDADE EM MULHERES GESTANTES DURANTE O TRABALHO DE PARTO ATENDIDAS NO HOSPITAL MUNICIPAL DR. MOISÉS DEUTSCH, SÃO PAULO",Pesquisa,Adriana Caroci Becker,1
2025,EACH,"ANÁLISE DA GOVERNANÇA E GESTÃO DA ÁGUA DA BACIA HIDROGRÁFICA DOS RIOS PIRACICABA, CAPIVARI E JUNDIAÍ PELOS COMITÊS DA BACIA HIDROGRÁFICA DO PCJ",Pesquisa,Ana Paula Fracalanza,1
2025,EACH,"Análise das evasões, conclusões, trancamentos, tempo médio de permanência e empregabilidade de estudantes ingressantes em cursos da EACH",Ensino,Marcelo Morandini,1
2025,EACH,Análise de um algoritmo de descoberta de processos de negócios com capacidade de adaptação a desvios de conceito baseado em aprendizado por reforço,Pesquisa,Karina Valdivia Delgado,1
2025,EACH,Análise do desempenho do Jiu Jitsu por faixa: tempo de finalização nas lutas,Pesquisa,Reury Frank Pereira Bacurau,1
2025,EACH,Análise do Desfecho das Lutas de Brazilian Jiu-Jitsu por Faixa de Graduação,Pesquisa,Marcelo Saldanha Aoki,1
2025,EACH,ANÁLISE DO PERFIL DOS PRATICANTES DO SEXO QUÍMICO (CHEMSEX),Pesquisa,Christiane Borges do Nascimento Chofakian,1
2025,EACH,Aperfeiçoamento do sistema informatizado (software) de gerenciamento de TCC,Ensino,Silvio Yoshiro Mizuguchi Miyazaki,1
2025,EACH,Aplicabilidade da música e musicoterapia na saúde no período gravídico-puerperal: Revisão Integrativa,Pesquisa,Rosemeire Sartori de Albuquerque,1
2025,EACH,APLICAÇÃO DE TÉCNICAS DE LOCALIZAÇÃO DE FACILIDADES PARA DISPOSIÇÃO DE EQUIPAMENTOS DE SAÚDE PÚBLICA NO CONTEXTO BRASILEIRO,Pesquisa,Karla Roberta Pereira Sampaio Lima,1
2025,EACH,Aplicação do Inventário de Depressão de Beck para análise da depressão em mulheres climatéricas,Pesquisa,Celia Regina Maganha e Melo,1
2025,EACH,Aplicações do algoritmo simulated annealing à otimização de parâmetros,Pesquisa,Alexandre Ferreira Ramos,1
2025,EACH,APRIMORAMENTO DA SIMULAÇÃO DA QUALIDADE DO AR EM SÃO PAULO,Pesquisa,Flávia Noronha Dutra Ribeiro,1
2025,EACH,"Aprimoramento do Ensino de Graduação: levantamento documental
sobre o ODS 3: Saúde e Bem-Estar",Ensino,Régia Cristina Oliveira,1
2025,EACH,"Arte, Tecnologia e Sustentabilidade: Formação e Inovação para Jovens e Comunidade na USP Leste",Cultura e Extensão,Jane Aparecida Marques,1
2025,EACH,As árvores genealógicas como instrumento de iniciação à sociologia,Ensino,Graziela Serroni Perosa,1
2025,EACH,"As quatro juventudes: estudar, trabalhar, se encontrar.",Pesquisa,Graziela Serroni Perosa,1
2025,EACH,Assistência ambulatorial: a busca pela excelência na integralidade dos cuidados paliativos,Pesquisa,Beatriz Aparecida Ozello Gutierrez,1
2025,EACH,"Associação entre cobertura do Programa Nacional de Alimentação Escolar, atuação de nutricionistas e ocorrência de desnutrição no Brasil",Pesquisa,Flávia Mori Sarti,1
2025,EACH,Atividade física e desenvolvimento motor: efeito de um programa de intervenção baseado na escola e na família durante a infânci,Pesquisa,Alessandro Hervaldo Nicolai Ré,1
2025,EACH,Auriculoterapia na Atenção Primária: Estratégia para redução de desconfortos gestacionais e puerperais em mulheres da UBSF Três Pontes,Pesquisa,Patrícia Wottrich Parenti,1
2025,EACH,Avaliação de riscos aplicada a município com patrimônio cultural protegido e sujeito à elevação do nível do mar,Pesquisa,Silvia Helena Zanirato,1
2025,EACH,"Avaliação de Sustentabilidade em propriedades rurais cafeeiras em Santa Teresa-Espírito Santo, por meio da aplicação de Indicadores",Pesquisa,Homero Fonseca Filho,1
2025,EACH,Ballet Clássico para Todos,Cultura e Extensão,Marcelo Massa,1
2025,EACH,Banca da Ciência na Formação Universitária: Ensino e Equidade em Oito Linhas Temáticas,Ensino,Luis Paulo de Carvalho Piassi,1
2025,EACH,Banca da Ciência: Cultura e Equidade em Oito Linhas Temáticas,Cultura e Extensão,Luis Paulo de Carvalho Piassi,4
2025,EACH,"Banca da Ciência: Inclusão, Pertencimento e Equidade em Ações de Divulgação Científica com Crianças e Jovens de Territórios Vulnerabilizados",Inclusão e Pertencimento,Luis Paulo de Carvalho Piassi,1
2025,EACH,Banco de exercícios de Biologia Celular e de Biologia Molecular aplicados à Biotecnologia: elaboração e implementação em plataforma digital,Ensino,Luiz Paulo Moura Andrioli,1
2025,EACH,Barreiras ao acesso e permanência no ensino superior em universidades públicas brasileiras: a EACH é um caso de estudo?,Ensino,Helene Mariko Ueno,1
2025,EACH,"Barreiras e facilitadores na assistência ao parto de baixo risco, segundo modelo de boas práticas: desenvolvimento de uma revisão de escopo",Pesquisa,Marlise de Oliveira Pimentel Lima,1
2025,EACH,Biblioteca Comunitária do Jardim Lapenna: comunidade e universidade unidas para o estímulo e promoção da leitura,Cultura e Extensão,Juliana Pedreschi Rodrigues,2
2025,EACH,Biologia do sono I: acompanhamento de desempenho de curso para a plataforma de e-learning Coursera,Ensino,Mario Pedrazzoli Neto,1
2025,EACH,"Biotecnologia em Foco: Conhecimento para Todos
Educação científica, combate à desinformação e diálogo com a sociedade",Cultura e Extensão,Louise Hase Gracioso,1
2025,EACH,Boxe: A luta continua!,Cultura e Extensão,Marco Antonio Bettine de Almeida,1
2025,EACH,Cálculo da reta tangente para a classe das Cônicas,Pesquisa,Antonio Calixto de Souza Filho,1
2025,EACH,"CAMINHANDO E CONVIVENDO: A CONVIVÊNCIA COMO MOTIVAÇÃO PARA A
PRÁTICA DE CAMINHADA",Pesquisa,Marisa Accioly Rodrigues da Costa Domingues,1
2025,EACH,Caracterização do sono de alunos universitários,Pesquisa,Mario Pedrazzoli Neto,1
2025,EACH,Cartografias e deslocamentos: a presença de artistas mulheres nas exposições de artes internacionais que circularam em São Paulo entre 1948 e 1978,Inclusão e Pertencimento,Dária Gorete Jaremtchuk,1
2025,EACH,Cartografias e deslocamentos: exposições de artes visuais internacionais que circularam pelo Brasil entre 1948 e 1978,Pesquisa,Dária Gorete Jaremtchuk,1
2025,EACH,Centro de Documentação: História e Memória da Obstetrícia no Brasil,Cultura e Extensão,Elizabete Franco Cruz,1
2025,EACH,CICLO BÁSICO: UMA PROPOSTA DE APROXIMAÇÃO COM OS/AS ESTUDANTES,Ensino,Mariana Harumi Cruz Tsukamoto,1
2025,EACH,Ciências da Melhoria: uma proposta de melhoria no ensino de práticas obstétricas,Ensino,Rosemeire Sartori de Albuquerque,1
2025,EACH,Ciências Forenses: Desenvolvimento e Aplicação de Materiais de Comunicação Científica para Estudantes e Professores do Ensino Básico,Cultura e Extensão,Káthia Maria Honorio,1
2025,EACH,"Classificação das estratégias do Plano Nacional de Educação (PNE 2014-2024) segundo a tipologia NATO: Nodalidade, Autoridade, Tesouro e Organização.",Pesquisa,Marcel Ferreira de Oliveira,1
2025,EACH,Comércio Internacional das Espécies da Flora e Fauna Selvagens em Perigo de Extinção,Pesquisa,Silvio Yoshiro Mizuguchi Miyazaki,1
2025,EACH,COMO OS RÓTULOS NUTRICIONAIS INFLUENCIAM A COMPRA DO PRODUTO PELOS CONSUMIDORES,Pesquisa,Claudia Rosa Acevedo,1
2025,EACH,Computação criativa e ferramentas para produção e consumo em realidade virtual sonora e música digital,Pesquisa,Regis Rossi Alves Faria,1
2025,EACH,Computação em Nuvem de Alto Desempenho Sustentável,Pesquisa,Daniel de Angelis Cordeiro,1
2025,EACH,Conexão oceânica: Divulgação e Capacitação do Hub Lusófono da Década do Oceano,Cultura e Extensão,Wânia Duleba,1
2025,EACH,CONSTRUÇÃO DE ESTUDOS DE CASO NA ÁREA DE POLÍTICAS DE PROMOÇÃO DA ATIVIDADE FÍSICA E PRÁTICAS CORPORAIS,Ensino,Douglas Roque Andrade,1
2025,EACH,contribuições socioantropológicas para (re)pensar a gravidez e a maternidade na adolescência no momento contemporâneo,Pesquisa,Régia Cristina Oliveira,1
2025,EACH,Cuidado no Pós-Parto e Apoio ao Aleitamento Materno no SUS: Extensão Universitária Como Estratégia de Promoção da Saúde.,Cultura e Extensão,Jéssica Urtado da Silva,1
2025,EACH,Cultura de internacionalização e ensino superior: acompanhamento e aperfeiçoamento das mobilidades acadêmicas,Ensino,Thiago Allis,1
2025,EACH,"Dano Climático, Princípios Ambientais, Participação e Cidades: relações, desafios e avanços à luz dos ODS   Agenda 2030",Pesquisa,Paulo Santos de Almeida,1
2025,EACH,De volta ao armário: políticas públicas e direitos humanos à população LGBTQIAP,Inclusão e Pertencimento,Alessandro Soares da Silva,1
2025,EACH,Demarcar Telas: Democratizar o saber indígena,Cultura e Extensão,Marisa Accioly Rodrigues da Costa Domingues,1
2025,EACH,"Descrição de duas novas espécies de opilião da subfamília Tricommatinae Roewer, 1912, do nordeste brasileiro (Arachnida: Opiliones: Laniatores)",Pesquisa,Marcos Ryotaro Hara,1
2025,EACH,"Desenho de políticas públicas: olhares sobre a estrutura, a dinâmica e suas implicações",Pesquisa,Heber Silveira Rocha,1
2025,EACH,Desenvolvimento de atividades para superar os obstáculos no aprendizado do Cálculo Diferencial e Integral,Ensino,Rosana Retsos Signorelli Vargas,1
2025,EACH,Desenvolvimento de Cartões de Referência para Estágios em Obstetrícia: Sistematização de Protocolos e Condutas Baseadas em Evidências.,Ensino,Christiane Borges do Nascimento Chofakian,1
2025,EACH,Desenvolvimento de habilidades e competências para a elaboração de projetos e compreensão da sociedade e dos direitos.,Ensino,Heber Silveira Rocha,1
2025,EACH,DESENVOLVIMENTO DE MATERIAIS ADSORVENTES A PARTIR DE FIBRA CAPILAR CANINA E APLICAÇÃO NA REMOÇÃO DE POLUENTES EM ÁGUA,Pesquisa,Renata Colombo,1
2025,EACH,Desenvolvimento de Materiais Didáticos Relacionados com Química Medicinal,Ensino,Káthia Maria Honorio,1
2025,EACH,Desenvolvimento de Material de Reforço Interativo com a Plataforma Genially como Suporte ao Processo Ensino-Aprendizagem no Curso de Obstetrícia,Ensino,Adriana Caroci Becker,1
2025,EACH,Desenvolvimento de Metodologias de Ensino Aprendizagem para a Disciplina Comportamento Organizacional (ACH 4586).,Ensino,Andrea Leite Rodrigues,1
2025,EACH,"Desenvolvimento de scaffolds eletrofiados a partir dos polímeros PEO, PLGA e PLLA com adição de própolis para aplicações antimicrobianas.",Pesquisa,Patricia Targon Campana,1
2025,EACH,"Desenvolvimento de um simulador empresarial para novos empreendedores com enfoque mercadológico, operacional e financeiro.",Pesquisa,Luciane Meneguin Ortega Vidal,1
2025,EACH,Desenvolvimento de uma ferramenta de apoio à coordenação do curso de Sistemas de Informação - fase final.,Ensino,José de Jesus Pérez Alcazár,1
2025,EACH,Design de Superfície: proposta de desenvolvimento de objetos artísticos representativos da diversidade e contemporaneidade da EACH/USP,Ensino,Maria Silvia Barros de Held,1
2025,EACH,Destinos Turísticos Inteligentes e desenvolvimento sustentável no Mercosul.,Pesquisa,Cynthia Harumy Watanabe Correa,1
2025,EACH,Diferenças socioeconômicas entre pequenos agricultores segundo a participação em projetos de Pagamentos por Serviços Ambientais,Pesquisa,Carla Morsello,1
2025,EACH,DIREITOS HUMANOS E DIVERSIDADE NA ESCOLA,Cultura e Extensão,Humberto Bersani,1
2025,EACH,"Dissidência em Movimento: uma confluência entre Práticas Corporais, Esportivas e Artísticas.",Inclusão e Pertencimento,Marilia Velardi,1
2025,EACH,Do Lixo ao Laboratório: Educação Ambiental e Produção de Adsorventes a partir de Resíduos Sólidos,Cultura e Extensão,Renata Colombo,1
2025,EACH,"EACH Cultural e Natural: criação e operação de visitas, passeios e trilhas de cultura e patrimônio e de aventura e natureza em São Paulo, 2025-2026",Cultura e Extensão,André Fontan Kohler,1
2025,EACH,Educação e Divulgação Científica inclusiva no ECCE-EACH-USP,Cultura e Extensão,Rosely Aparecida Liguori Imbernon,3
2025,EACH,Educação e Divulgação Científica inclusiva no ECCE-EACH-USP,Inclusão e Pertencimento,Rosely Aparecida Liguori Imbernon,1
2025,EACH,Educação Perinatal Dialógica: Metodologias Ativas e Produção de Saberes na Formação em Saúde,Ensino,Mariana De Gea Gervasio,1
2025,EACH,EFEITO DA IDADE RELATIVA EM CLUBES DE FUTEBOL FEMININO PARTICIPANTES DO CAMPEONATO BRASILEIRO E DA UEFA CHAMPIONS LEAGUE (2024-2025),Pesquisa,Marcelo Massa,1
2025,EACH,Efeito da Idade Relativa no Futebol Feminino   Análise das 10 melhores Equipes do Campeonato Brasileiro Feminino Sub-20 de 2025.,Pesquisa,Fernando Henrique Magalhães,1
2025,EACH,Efeito da progesterona e do 17beta-estradiol sobre a autofagia em células beta pancreáticas MIN6 frente a lipotoxicidade,Pesquisa,Anna Karenina Azevedo Martins,1
2025,EACH,Efeitos centrais da administração de ocitocina sintética em mulheres durante o parto e nascimento.,Pesquisa,Jéssica Urtado da Silva,1
2025,EACH,Efeitos da fotobiomodulação por placa de led no processo cicatricial do trauma perineal após o parto normal,Pesquisa,Angela Megumi Ochiai,1
2025,EACH,Efeitos do exercício físico aeróbio na lipofagia e sua relação com as complicações hepáticas em um modelo pré-clínico de diabetes.,Pesquisa,Fabiana de Sant'Anna Evangelista,1
2025,EACH,"Efeitos do exercício físico e da suplementação com creatina sobre o comportamento relacionado à ansiedade, o aprendizado e a memória de ratos adultos",Pesquisa,Michele Schultz Ramos,1
2025,EACH,Elaboração de Materiais de Apoio e Organização de Atividades Didáticas Teóricas e Práticas,Ensino,Camilla Borelli,1
2025,EACH,ELABORAÇÃO DE MATERIAIS EDUCATIVOS PARA A PROMOÇÃO DA SAÚDE SEXUAL E REPRODUTIVA,Cultura e Extensão,Claudia Medeiros de Castro,1
2025,EACH,"Elaboração de material para atividades educativas de cuidados na gestação, parto e pós-parto na APS.",Ensino,Bianca Alves de Oliveira Zorzam,1
2025,EACH,Ensinando e aprendendo: investigações e  práticas sobre educação  não formal  e informal no Galpão de Cultura do Jardim Lapenna,Ensino,Juliana Pedreschi Rodrigues,1
2025,EACH,Ensino de lógica e conceitos de programação de computadores para alunos de Escolas Técnicas Estaduais (ETECs),Cultura e Extensão,Marcelo Medeiros Eler,2
2025,EACH,Ensino de Pesquisa de Opinião nas Escolas Públicas de São Paulo,Cultura e Extensão,Jose Mauro da Costa Hernandez,1
2025,EACH,Ensino-aprendizagem de Conceitos de Cálculo Diferencial e Integral para a Análise Ambiental,Ensino,Flávia Noronha Dutra Ribeiro,1
2025,EACH,Envelhecimento saudável: pessoas idosas na informática,Cultura e Extensão,Beatriz Aparecida Ozello Gutierrez,2
2025,EACH,Equipamentos Públicos para o enfrentamento da Fome e da Carestia: uma análise comparada entre experiências desde os anos 80,Pesquisa,Eduardo de Lima Caldas,1
2025,EACH,"Espacialidades, corporeidades e educação: a prática da tatuagem em foco.",Pesquisa,Valéria Cazetta,1
2025,EACH,Estabelecimento de protocolos de expansão da linhagem Sf9 e propagação de baculovírus recombinantes em frascos Erlenmeyer,Pesquisa,Eutimio Gustavo Fernández Núñez,1
2025,EACH,ESTÁGIO CURRICULAR INTEGRADO   ASSISTÊNCIA PRÉ-NATAL E DE ATENDIMENTO À SAÚDE DA MULHER,Ensino,Celia Regina Maganha e Melo,1
2025,EACH,Estudo da realidade aumentada na perspectiva da utilização de resíduos agroindustriais para extração de corantes para tingimentos têxteis,Pesquisa,Sirlene Maria da Costa,1
2025,EACH,Estudo de candidatos a inibidores da enzima nicotinamidase de L. infantum via métodos in silico,Pesquisa,Káthia Maria Honorio,1
2025,EACH,"Estudo taxonômico de duas espécies de planárias terrestres (Tricladida, Platyhelminthes) da Coreia do Sul",Pesquisa,Fernando Jesús Carbayo Baz,1
2025,EACH,"Evasões, conclusões, trancamentos, permanência e empregabilidade de ingressantes na EACH via FUVEST, ENEM e ações afirmativas, de 2005 a 2025.",Ensino,Alessandro Hervaldo Nicolai Ré,1
2025,EACH,Explicando Políticas no Planejamento Probabilístico,Pesquisa,Valdinei Freire da Silva,1
2025,EACH,"Falo bem, mas também falo mal: O efeito de comentários bilaterais online sobre a avaliação de produtos",Pesquisa,Jose Mauro da Costa Hernandez,1
2025,EACH,Fatores associados ao uso de repelentes de insetos por gestantes,Pesquisa,Helene Mariko Ueno,1
2025,EACH,"Fatores Influenciadores na Escolha entre Parto Normal e Cesárea:
Uma Revisão Narrativa",Pesquisa,Mariana De Gea Gervasio,1
2025,EACH,Fatores naturais e antrópicos que podem aumentar riscos de deslizamentos: avaliação do Litoral Norte de São Paulo,Pesquisa,Victor Velazquez Fernandez,1
2025,EACH,Ferramentas digitais no processo ensino aprendizagem em Administração de serviços de saúde: uma experiência de sala de aula invertida,Ensino,Eunice Almeida da Silva,1
