Edital,Unidade,Título,Vertente,Orientador,Total de Bolsa
2017,CENA,Dieta proteica e transcriptômica de tecidos associadas a genes  de resistência a endoparasitas em ovinos deslanados,Pesquisa,Helder Louvandini,2
2017,CENA,ELABORAÇÃO E APLICAÇÃO DE ATIVIDADES EDUCACIONAIS ENVOLVENDO O TEMA DA ÁGUA COM ALUNOS DE ESCOLAS PÚBLICAS; PIRACICABA - SP,Cultura e Extensão,Plinio Barbosa de Camargo,1
2017,CENA,Identificação de condições experimentais para crescimento diferencial de ideótipos radiculares da espécie modelo S.viridis.,Pesquisa,Francisco Scaglia Linhares,2
2017,CEPEUSP,Ginástica Laboral na USP,Cultura e Extensão,Alexandre Moreira,3
2017,CEPEUSP,O papel da família no processo de envolvimento de crianças e adolescentes em um projeto de prática esportiva,Pesquisa,Mariana Harumi Cruz Tsukamoto,2
2017,CEPEUSP,PROJETO BRINCAR NO CEPEUSP - O BRINCAR,Cultura e Extensão,Luiz Eduardo Pinto Basto Tourinho Dantas,1
2017,CEPEUSP,PROJETO ESPORTE TALENTO: EDUCAÇÃO ESPORTIVA,Cultura e Extensão,Luiz Eduardo Pinto Basto Tourinho Dantas,3
2017,CEUMA,Ação Educativa e Expografia,Cultura e Extensão,Jose Nicolau Gregorin Filho,5
2017,CEUMA,"Acervo Audiovisual do Centro Universitário Maria Antonia: Preservação, Organização, Digitalização, Edição e Disponibilização à Pesquisa",Cultura e Extensão,Jose Nicolau Gregorin Filho,3
2017,CEUMA,Acervo Cultural: pesquisa e difusão dos cartazes e material de divulgação do Centro Universitário Maria Antonia,Cultura e Extensão,Jose Nicolau Gregorin Filho,2
2017,CEUMA,Comunicação Visual e Design no Centro Universitário Maria Antonia,Cultura e Extensão,Jose Nicolau Gregorin Filho,2
2017,CienTec,Aplicando pedagogias e tecnologias emergentes em modelos de educação ambiental voltados ao ensino público.,Cultura e Extensão,Flavio Augusto de Souza Berchez,4
2017,CienTec,Parque CienTec: Formação de público e atendimento,Cultura e Extensão,Fabio Ramos Dias de Andrade,10
2017,CINUSP,CINUSP/PRCEU,Cultura e Extensão,Cristian da Silva Borges,6
2017,CORAL USP,CORALUSP 50 anos: Experiências de produção musical   da documentação aos bastidores,Cultura e Extensão,Marco Antonio da Silva Ramos,5
2017,EACH,Territórios que nos habitam - Trabalhando pela real inserção social de refugidos e imig,Cultura e Extensão,Jose Renato de Campos Araujo,2
2017,EACH,Espinheira : avaliação da ação anti-inflamatória do extrato e substâncias isoladas das raízes de Machaerium eriocarpum Bent,Pesquisa,Miriam Sannomiya,1
2017,EACH,Sentidos e percepções do cuidado: uma pesquisa etnográfica da relação entre cuidado e gestação nas práticas da ioga e meditaçã,Pesquisa,Edemilson Antunes de Campos,1
2017,EACH,A construção de capacidades tecnológicas como elemento estratégico no setor público,Ensino,Jose Carlos Vaz,1
2017,EACH,A dança-terapia como meio de sensibilizar formas alternativas e livres de relacionamentos entre gêneros,Pesquisa,Cristina Landgraf Lee,2
2017,EACH,A diversidade dos tubarões através de jogos educativos e a construção do pensamento crítico da sustentabilidade na primeira infância,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,A Divulgação científica de temas relacionados à Astronomia dentro da escola em uma situação de ensino por projetos,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,A divulgação científica e a mulher na ciência a partir de videoclipes de cantoras pop,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,A experimentação em ciências no ensino infantil: o incentivo e a aproximação a ciência na primeira infância,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,A ficção científica como ferramenta para a divulgação científica e discussões sobre gênero,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,A formação de voluntários idosos no parque Zoológico de São Paulo,Pesquisa,Rosa Yuka Sato Chubaci,3
2017,EACH,A fotografia como ferramenta para compreensão do envolvimento infantil e da eficiência das atividades de divulgação científica,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,A INFLUÊNCIA DA REDE DE SUPORTE SOCIAL NA MELHORA DO QUADRO CLINICO EM PACIENTES COM DIABETES MELLITO TIPO II,Pesquisa,Humberto Miguel Garay Malpartida,2
2017,EACH,A interação do ciclo de sono vigília do bebê neonato na rotina familiar,Pesquisa,Mario Pedrazzoli Neto,1
2017,EACH,A Logística na Gestão Pública e o Papel da Tecnologia da Informação,Ensino,Jose Carlos Vaz,1
2017,EACH,"A música como ferramenta educativa e sua relação com aspectos científicos , culturais e sociais",Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,A música como ferramenta lúdica na difusão da ciência,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,"A música e educação ambiental para pré-adolescentes:
Mistério dos planetas e educação ambiental",Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,"A música e o lúdico na educação infantil: falando sobre os animais, por meio do videoclipe   Onça Pintada  .",Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,A percepção da velhice entre os indígenas na aldeia guarani Rio Silveiras,Pesquisa,Jorge Alberto Silva Machado Villanueva,1
2017,EACH,"A polissemia e a construção conceitual na literatura de governança eletrônica, e-governança e governança digital",Pesquisa,Jose Carlos Vaz,1
2017,EACH,A PRÁTICA DA DANÇA SÊNIOR NA UNATI-EACH/USP,Cultura e Extensão,Rosa Yuka Sato Chubaci,2
2017,EACH,A Pretotipação: Definição e Análise Dentro do Ecossistema Empreendedor da Universidade de São Paulo,Pesquisa,Violeta Sun,1
2017,EACH,A relevância de jogos educativos como forma de educação ambiental para crianças e/ou adolescentes em escolas ou ambientes extraescolares,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,A representatividade por meio do processo criativo das crianças: Análise de suas concepções,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,A SOCIEDADE E O (NÃO) DIREITO AO CORPO,Pesquisa,Michele Schultz Ramos,1
2017,EACH,Acervo de Corantes têxteis naturais,Pesquisa,Mauricio de Campos Araujo,1
2017,EACH,Acervo do Observatório de Políticas Públicas,Cultura e Extensão,Jose Renato de Campos Araujo,3
2017,EACH,Ações de educação em saúde com  crianças e jovens de um movimento de moradia da centro de São Paulo,Cultura e Extensão,Jacqueline Isaac Machado Brigagão,1
2017,EACH,"ACOMPANHAMENTO, DIVULGAÇÃO E AVALIAÇÃO DAS ATIVIDADES DO CICLO BÁSICO DA EACH/USP",Ensino,Michele Schultz Ramos,2
2017,EACH,Adaptação inteligente de jogo sério para simular anestesia odontológica,Pesquisa,Fátima de Lourdes dos Santos Nunes Marques,1
2017,EACH,Alcoolismo feminino e gênero,Pesquisa,Edemilson Antunes de Campos,1
2017,EACH,Alimentação suplementar artificial de abelhas sem ferrão,Pesquisa,Tiago Mauricio Francoy,1
2017,EACH,"Análise cladística do gênero Eusarcus Perty, 1833 (Arachnida: Opiliones: Laniatores) com descrição de nova espécie associada à caverna",Pesquisa,Marcos Ryotaro Hara,1
2017,EACH,Análise da disfunção mitocondrial mediada pela superexpressão da proteína Rtg2p na levedura Saccharomyces cerevisiae,Pesquisa,José Ribamar dos Santos Ferreira Júnior,1
2017,EACH,Análise da Evolução da Mobilidade Urbana por Ônibus na Região Metropolitana de Campinas (2010-2017),Pesquisa,Jose Carlos Vaz,1
2017,EACH,"Análise da evolução, impacto e formação de redes nas sete edições do EnAPG.",Pesquisa,André Fontan Kohler,1
2017,EACH,Análise das Relações entre Estrutura Química e Atividade Biológica de Substâncias Bioativas frente a Alvos Biológicos Relacionados com Leishmaniose,Pesquisa,Káthia Maria Honorio,1
2017,EACH,Análise de bibliotecas para identificar bactérias produtoras de enzimas de interesse industrial,Pesquisa,Felipe Santiago Chambergo Alcalde,1
2017,EACH,Análise de Redes Sociais Aplicadas a Redes de Coautorias,Pesquisa,Esteban Fernandez Tuesta,1
2017,EACH,Análise do egresso de Gestão Ambiental EACH/USP: subsídios para avaliação contínua do projeto pedagógico e da estrutura curricular do curso,Ensino,Sylmara Lopes Francelino Gonçalves Dias,3
2017,EACH,Análise do gênero enquanto sistema de opressão para mulheres e mulheres cientistas a partir de filmes,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Análise do gênero na produção científica: Um estudo de caso da área de Ciências Exatas e da Terra,Pesquisa,Esteban Fernandez Tuesta,1
2017,EACH,Análises bibliométrica e de redes   Revista de Administração Pública (RAP).,Pesquisa,André Fontan Kohler,1
2017,EACH,Análises bibliométrica e de redes   Revista do Serviço Público (RSP).,Pesquisa,André Fontan Kohler,1
2017,EACH,Anemia falciforme e gestação: uma abordagem  a partir das políticas de saúde,Pesquisa,Edemilson Antunes de Campos,1
2017,EACH,Aplicação baseada em IoT   Internet of Things   para integrações residenciais.,Pesquisa,Luciano Vieira de Araújo,4
2017,EACH,Aplicação de IoT no desenvolvimento do HabitsID: uma fechadura eletrônica conectada a um sistema de gestão para um habitat de inovação.,Cultura e Extensão,Luciane Meneguin Ortega Vidal,1
2017,EACH,Apoio a pesquisa sobre a percepção sobre privacidade infantil em relação a brinquedos inteligentes,Pesquisa,Marcelo Fantinato,1
2017,EACH,Apoio à Produção de Material Didático sobre Gestão de Processos e  Tecnologia da Informação no Setor Público,Ensino,Jose Carlos Vaz,1
2017,EACH,"Apoio ao desenvolvimento de atividades ecológicas, educacionais e vivências interculturais com a aldeia Tupi-Guarani Rio Silveiras",Cultura e Extensão,Jorge Alberto Silva Machado Villanueva,1
2017,EACH,"Arquitetura com terra no Vale do Ribeira de Iguape: patrimônio construído, técnicas e materiais",Pesquisa,Andrea Cavicchioli,1
2017,EACH,"Arte, cultura popular e solidariedade.",Cultura e Extensão,Antonio Takao Kanamaru,4
2017,EACH,As árvores genealógicas como ferramenta de iniciação à pesquisa sociológica.,Ensino,Graziela Serroni Perosa,1
2017,EACH,AS DIFERENTES DIMENSÕES DO BEM-ESTAR E DAS DESIGUALDADES SOCIAIS NO BRASIL E NA FRANÇA.,Pesquisa,Graziela Serroni Perosa,2
2017,EACH,"Assessoria de Imprensa em Empresas Juniores:
Estudo da Marketing Júnior EACH-USP

PESQUISADORA  RESPONSÁVEL: Profa. Dra. Sandra Reimão",Cultura e Extensão,Sandra Lucia Amaral de Assis Reimão,1
2017,EACH,Astronomia nos trilhos e na universidade: um estudo acerca da percepção pública e das potencialidades das atividades astronômicas da Banca da Ciência,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Ateliê de Ideias da Habits Incubadora-Escola: Prototipação de soluções inovadoras por meio do Design Centrado em Humanos.,Cultura e Extensão,Luciane Meneguin Ortega Vidal,2
2017,EACH,ATENÇÃO À SAÚDE DAS MULHERES IMIGRANTES,Pesquisa,Claudia Medeiros de Castro,2
2017,EACH,Atividades meditativas e físicas como propulsoras de mudanças comportamentais e enfrentamento do estresse: funcionários não praticantes,Cultura e Extensão,Cristina Landgraf Lee,2
2017,EACH,"Avaliação da proliferação, ciclo celular e manutenção das características fenotípicas de células tronco mesenquimais do cordão umbilical",Pesquisa,Viviane Abreu Nunes Cerqueira Dantas,1
2017,EACH,Avaliação de desempenho de jogadores de futebol: Comparação dos treinos pela manhã com os da tarde,Pesquisa,Mario Pedrazzoli Neto,1
2017,EACH,Avaliação de periódicos científicos por parte de docentes credenciados em programas de pós-graduação stricto sensu do campo de públicas,Pesquisa,André Fontan Kohler,1
2017,EACH,Avaliação do aprendizado da língua inglesa em idosos pela aplicação simultânea de métodos de ensino.,Pesquisa,Meire Cachioni,2
2017,EACH,"Avaliação do Curso de Bacharelado em Lazer e Turismo: visões e opiniões de calouros,  último anistas  e egressos.",Pesquisa,André Fontan Kohler,1
2017,EACH,Avaliação do risco de hospitalização de idosos,Pesquisa,Beatriz Aparecida Ozello Gutierrez,2
2017,EACH,Bairro Amigo do Idoso: Grupo de Discussão sobre Envelhecimento Ativo na Mooca,Cultura e Extensão,Bibiana Graeff Chagas Pinto,2
2017,EACH,Bairro Amigo do Idoso: Oficina de Teatro para Pessoas Idosas no Brás,Cultura e Extensão,Bibiana Graeff Chagas Pinto,2
2017,EACH,Banco de Iniciativas sobre Usos de TI na Participação Cidadã e Controle Social da Administração Pública Brasileira,Pesquisa,Jose Carlos Vaz,1
2017,EACH,BASES TEÓRICO-PRÁTICAS DO TREINAMENTO E DESENVOLVIMENTO  DE PROFISSIONAIS QUE TRABALHAM EM UNIDADES BÁSICAS DE SAÚDE,Cultura e Extensão,Eunice Almeida da Silva,2
2017,EACH,Batalha Naval: uma atividade lúdica para discutir a inclusão da mulher nas ciências,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,"Bioética e envelhecimento: motivações, contradições e sentidos",Ensino,Andrea Viude Castanho,1
2017,EACH,Boas práticas sustentáveis: construção de uma horta vertical em um ambiente extraescolar,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,"Brasil Migrante. Fluxos Populacionais, Políticas Públicas e Estruturas Estatais (1980-2012)",Pesquisa,Jose Renato de Campos Araujo,4
2017,EACH,Brincar e Ciência: A democratização da ciência através do lúdico,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,"Brincar, Primeira Infância e Ciência: criando oportunidades de protagonismo de meninas",Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Calango quer dançar: Influência de ritmos na abordagem de questões culturais na educação infantil,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Capacidades de Governo Relacionadas à Utilização de TICs no caso da 3a. Conferência Nacional de Juventude,Pesquisa,Jose Carlos Vaz,1
2017,EACH,Capacidades estatais e políticas urbanas no município de São Paulo,Pesquisa,Jose Carlos Vaz,1
2017,EACH,CARACTERÍSTICAS DE TRAUMAS PERINEAIS ESPONTÂNEOS EM PARTOS VAGINAIS,Pesquisa,Maristela Belletti Mutt Urasaki,1
2017,EACH,Características dos praticantes de Kendo da Cidade de São Paulo e suas percepções com relação a essa prática,Pesquisa,Mariana Harumi Cruz Tsukamoto,1
2017,EACH,CARACTERIZAÇÃO DE ARGAMASSAS TRADICIONAIS PRESENTES NAS EDIFICAÇÕES HISTÓRICAS COM TERRA DO VALE DO PARAÍBA,Pesquisa,Andrea Cavicchioli,1
2017,EACH,"Caracterização dos Condicionantes Estruturais, do Padrão da Drenagem Superficial e do Relevo: Ilhabela como um Caso de Estudo",Pesquisa,Victor Velazquez Fernandez,1
2017,EACH,CENSO DA PROMOÇÃO DA ATIVIDADE FÍSICA DAS PRÁTICAS INTEGRATIVAS NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO DE SÃO PAULO,Pesquisa,Douglas Roque Andrade,3
2017,EACH,"Cidades Inteligentes, Qualidade de Vida e os Lazeres - uma reflexão teórica acerca dos espaços de lazer nas novas propostas urbanísticas",Pesquisa,Rita de Cássia Giraldi,2
2017,EACH,Ciência com base no clipe: Ariana Grande   Break Free,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,CineDiversidade: direitos humanos e a questão LGBT,Cultura e Extensão,Alessandro Soares da Silva,3
2017,EACH,Comparação do padrão de sono dos estudantes do turno noturno trabalhadores com os não trabalhadores,Pesquisa,Mario Pedrazzoli Neto,1
2017,EACH,Comparação um protocolo de treinamento aeróbio e um de força realizados por portadores de fibromialgia,Pesquisa,Ulysses Fernandes Ervilha,1
2017,EACH,Comunicação de atividades de Cultura e Extensão na EACH: desenvolvimento e manutenção de site e mídias sociais.,Cultura e Extensão,Ana Amélia Benedito Silva,1
2017,EACH,CONCEPÇÕES DE CUIDAR/CUIDADOS DAS GESTANTES ASSISTIDAS EM UNIDADES BÁSICAS DE SAÚDE,Pesquisa,Eunice Almeida da Silva,1
2017,EACH,Condições de trabalho de Catadores de Materiais Recicláveis: análise e recomendações para comunicação interna em cooperativas da cidade de São Paulo,Cultura e Extensão,Sylmara Lopes Francelino Gonçalves Dias,1
2017,EACH,Conhecendo as expectativas das gestantes e seus acompanhantes acerca do parto e nascimento,Pesquisa,Nadia Zanon Narchi,1
2017,EACH,CONSTRUÇÃO DE ESTUDOS DE CASO NA ÁREA DE POLÍTICAS DE PROMOÇÃO DA ATIVIDADE FÍSICA E PRÁTICAS CORPORAIS,Ensino,Douglas Roque Andrade,1
2017,EACH,CONTROLE POSTURAL E A PRÁTICA DA DANÇA: UMA COMPARAÇÃO ENTRE BAILARINOS CEGOS E VIDENTES,Pesquisa,Fernando Henrique Magalhães,1
2017,EACH,Conversas de velhos: o discurso e a política do envelhecimento ativo,Cultura e Extensão,Andrea Viude Castanho,1
2017,EACH,Coprodução e Capacidades Tecnológicas do Estado,Pesquisa,Jose Carlos Vaz,1
2017,EACH,"Corante natural do extrato da casca de copaíba (Copaifera langsdorffii Desf.) árvore nativas do Brasil: extração, tingimento e solidez de cor",Pesquisa,Sirlene Maria da Costa,1
2017,EACH,Corantes naturais nas comunidades agrícolas da região metropolitana de São Paulo,Cultura e Extensão,Mauricio de Campos Araujo,1
2017,EACH,Corpo Humano e autoimagem com o Jogo Operação: Divulgação Científica em espaços de ensino não formais,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Cultura popular brasileira: reflexões e práticas de formação e organização de acervos,Cultura e Extensão,Thiago Allis,2
2017,EACH,Da rua às maternidades: narrativas de mães em situação de rua e a institucionalização compulsória de crianças em São Paulo.,Pesquisa,Elizabete Franco Cruz,1
2017,EACH,Dados Governamentais Abertos e Mobilidade Urbana no Município de São Paulo,Pesquisa,Jose Carlos Vaz,1
2017,EACH,DEMOCRATIZAÇÃO DO ACESSO ÀS PESQUISAS EM POLÍTICAS PÚBLICAS - REPOSITÓRIO GETIP/OIPP,Cultura e Extensão,Jose Carlos Vaz,1
2017,EACH,Desafios para a Gestão Municipal em São Paulo,Ensino,Jose Carlos Vaz,1
2017,EACH,Desafios para a governança ambiental diante dos Objetivos de Desenvolvimento Sustentável (ODS)2030:licenciamento ambiental e garantia constitucional,Pesquisa,Paulo Santos de Almeida,1
2017,EACH,Desafios para Inovação na Gestão Municipal   um estudo de caso sobre São Paulo,Pesquisa,Jose Carlos Vaz,1
2017,EACH,"Desburocratiza, USP! - Fase 3",Cultura e Extensão,Jose Carlos Vaz,1
2017,EACH,"Desenvolvimento de estratégias de conscientização de valores éticos, de convivência e direitos humanos no ambiente educacional universitário",Ensino,Cristina Landgraf Lee,2
2017,EACH,Desenvolvimento de Estufa Automatizada com Arduino para Divulgação das Pesquisas da NASA sobre o Cultivo de Plantas no Espaço,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Desenvolvimento de jogos digitais para apoio a fisioterapia de crianças com paralisia cerebral.,Ensino,Luciano Vieira de Araújo,2
2017,EACH,Desenvolvimento de Materiais de Divulgação Científica Relacionados com Nanociência e Nanotecnologia,Cultura e Extensão,Miriam Sannomiya,4
2017,EACH,Desenvolvimento de materiais para Exposição de Matemática na EACH,Cultura e Extensão,Rosana Retsos Signorelli Vargas,4
2017,EACH,Desenvolvimento de multimídias efetivas para educação sobre o sono,Cultura e Extensão,Mario Pedrazzoli Neto,1
2017,EACH,Desenvolvimento de têxteis técnicos com nanopartículas incorporadas para proteção UV,Pesquisa,Silgia Aparecida da Costa,1
2017,EACH,Desenvolvimento de um Programa Educacional para Controlar Drones Utilizando Arduino,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Desenvolvimento de uma plataforma pública e online para a coleta de dados populacionais de cronotipos,Cultura e Extensão,Mario Pedrazzoli Neto,1
2017,EACH,"Desenvolvimento de Veículo Robotizado, com a propriedade de Andar em Superfícies Irregulares, baseado em Arduino",Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Desenvolvimento e automação de uma mão robótica impressa em impressora 3D controlada por luva com sensores baseados em Arduino,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Desenvolvimento e automação de uma maquete da Lua de Júpiter Europa  baseados em Arduino,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Desenvolvimento e montagem de fantasias de animais para educação ambiental: um estudo de caso,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,"Desenvolvimento e operação de visita técnica para as disciplinas ACH1535, ACH1588 e ACH3598: lazer, turismo, cultura e patrimônio",Ensino,André Fontan Kohler,1
2017,EACH,"Dicionário histórico eletrônico de periódicos de engenharia, desde o Império até fins da Primeira República",Pesquisa,Rogério Monteiro de Siqueira,4
2017,EACH,Difusão científica e soluções robóticas nos processos de comunicação através do conto  A História da sua vida,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Direitos Animais e Sustentabilidade na primeira infância: formação docente com práticas lúdicas de difusão e divulgação científica,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Discurso e envelhecimento: em busca de sentidos,Ensino,Andrea Viude Castanho,1
2017,EACH,Disseminação da cultura empreendedora por meios digitais e físicos no âmbito da Universidade de São Paulo.,Cultura e Extensão,Luciane Meneguin Ortega Vidal,2
2017,EACH,Do Autoritarismo à Democracia: Um estudo de Hannah Arendt e Guillermo O Donnell para a melhor compreensão da democratização brasileira,Pesquisa,Marta Maria Assumpção Rodrigues,1
2017,EACH,EDUCAÇÃO EM SAÚDE SOB A PERSPECTIVA DE GÊNERO,Cultura e Extensão,Edemilson Antunes de Campos,2
2017,EACH,Educação não formal e políticas públicas em ambiente extraescolar: desenvolvendo a educação de qualidade da Agenda 2030 e a sustentabilidade,Pesquisa,Luis Paulo de Carvalho Piassi,1
2017,EACH,Educação para Todas e Todos - Fase 2,Cultura e Extensão,Jose Carlos Vaz,2
2017,EACH,EFEITO DA DOR MUSCULAR AGUDA EM MOVIMENTOS DE PERSEGUIÇÃO VISUAL LENTA E DE MOVIMENTOS SACÁDICOS DOS OLHOS,Pesquisa,Ulysses Fernandes Ervilha,1
2017,EACH,Efeito da Idade Relativa nas Seleções Brasileiras de Handebol,Pesquisa,Marcelo Massa,1
2017,EACH,"Efeito de poluentes atmosféricos nos metabólitos secundários de 
Eugenia uniflora ( pitangueira )",Pesquisa,Miriam Sannomiya,1
2017,EACH,EFEITOS DA COMBINAÇÃO DE EXERCÍCIO FÍSICO E INGESTA DE CAFEÍNA SOBRE A MEMÓRIA DE RATOS ADULTOS,Pesquisa,Michele Schultz Ramos,1
2017,EACH,Efeitos de um Programa Multifatorial de Prevenção de Quedas sobre aspectos da Saúde Mental e Desempenho Físico-Funcional de idosos.,Pesquisa,Ruth Caldeira de Melo,4
2017,EACH,"Efeitos do comportamento social e gênero na assimetria bilateral em abelhas sociais e solitárias, através da morfometria geométrica de asas",Pesquisa,Tiago Mauricio Francoy,1
2017,EACH,ELETROMAGNETEEN: EXPERIMENTOS DE ELETROMAGNETISMO PARA A BANCA DA CIÊNCIA,Cultura e Extensão,Luis Paulo de Carvalho Piassi,2
2017,EACH,Ensino de Química Medicinal e o Uso de Jogos,Ensino,Káthia Maria Honorio,3
2017,EACH,Ensino-aprendizagem colaborativos e multidisciplinares com Hardware Livre,Cultura e Extensão,Fábio Nakano,1
2017,EACH,Envelhecimento: discursividades e ações coletivas,Pesquisa,Andrea Viude Castanho,1
2017,EACH,Equilibre-se,Cultura e Extensão,Ruth Caldeira de Melo,2
2017,EACH,"ESPECIFICAÇÃO DO CORPO NO INÍCIO DO DESENVOLVIMENTO EMBRIONÁRIO DE DROSOPHILA, BRADYSIA E PHRAGMATOPOMA",Pesquisa,Luiz Paulo Moura Andrioli,3
2017,EACH,Estudo da qualidade do ar e emissão de poluentes na Baixada Santista - SP,Pesquisa,Flávia Noronha Dutra Ribeiro,1
2017,EACH,Estudo de Caso: Assembleia de Deus e seus vereadores no Município de São Paulo de 2013 a 2016.,Pesquisa,Jose Renato de Campos Araujo,1
2017,EACH,Estudos de Modelagem Molecular de Ligantes Bioativos Candidatos ao Tratamento da Doença de Chagas,Pesquisa,Káthia Maria Honorio,1
2017,EACH,Estudos psicossociais ligados à inovação e empreendedorismo,Pesquisa,Lisete Barlach,1
2017,EACH,Externalidades Educacionais e Políticas Públicas,Pesquisa,André Gal Mountian,1
2017,EACH,Fatores associados à integridade e traumas perineais espontâneos ou por episiotomia.,Pesquisa,Marlise de Oliveira Pimentel Lima,1
